channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;1;0;-1;1913;2;-1;-1;1913;47.868385;-6.424053333333333;11.899999618530273;2;26.200000762939453;30;0;0;0;-1;1182891.777343749;0.0
1;1;0;-1;361;2;-1;-1;359;47.872193333333335;-6.420868333333333;11.800000190734863;2;29.200000762939453;30;0;0;0;-1;1182970.358093261;78.5807
2;1;0;-1;-1;7;-1;-1;737;47.87266666666667;-6.420471666666667;11.800000190734863;2;28.899999618530273;30;0;0;0;-1;1182980.417144775;10.0591
2;1;0;-1;738;6;-1;-1;738;47.875456666666665;-6.418065;11.899999618530273;2;33.599998474121094;30;0;0;0;-1;1183040.438476562;60.0213
1;1;0;-1;1869;4;-1;-1;1868;47.876885;-6.4168666666666665;11.600000381469727;2;30.399999618530273;31;0;0;0;-1;1183070.577911377;30.1394
2;1;0;2211;-1;0;-1;-1;42;47.903115;-6.3946483333333335;11.800000190734863;2;31.399999618530273;29;0;0;0;-1;1183621.897705078;551.3198
1;1;0;2251;-1;0;-1;-1;414;47.91500333333333;-6.384558333333334;11.800000190734863;2;28.600000381469727;30;0;0;0;-1;1183871.81854248;249.9208
2;1;0;-1;744;2;-1;-1;743;47.915475;-6.384143333333333;12.0;2;29.399999618530273;30;0;0;0;-1;1183880.581054687;8.7625
1;1;0;-1;1107;6;-1;-1;1106;47.91590333333333;-6.383788333333333;11.699999809265137;2;30.700000762939453;30;0;0;0;-1;1183890.264343261;9.6833
1;1;0;-1;1872;4;-1;-1;1872;47.916905;-6.382933333333333;12.0;2;28.200000762939453;30;0;0;0;-1;1183910.664245605;20.3999
2;1;0;-1;-1;1;-1;-1;743;47.91827833333333;-6.381755;11.699999809265137;2;31.700000762939453;30;0;0;0;-1;1183940.588226318;29.924
2;1;0;-1;5;2;-1;-1;5;47.920185;-6.38014;11.899999618530273;2;27.799999237060547;30;0;0;0;-1;1183980.904205322;40.316
2;1;0;-1;-1;5;-1;-1;1488;47.9392;-6.364041666666667;11.800000190734863;2;32.20000076293945;30;0;0;0;-1;1184380.43762207;399.5334
1;1;0;-1;1883;6;-1;-1;1882;47.942515;-6.361266666666666;11.800000190734863;2;30.399999618530273;30;0;0;0;-1;1184450.939453124;70.5018
2;1;0;-1;-1;3;-1;-1;1489;47.94489;-6.359271666666666;11.699999809265137;2;32.900001525878906;30;0;0;0;-1;1184500.459472656;49.52
2;1;0;-1;-1;1;-1;-1;21;47.94589;-6.35843;11.899999618530273;2;33.599998474121094;30;0;0;0;-1;1184521.339569091;20.8801
2;1;0;-1;-1;3;-1;-1;750;48.05394;-6.2646283333333335;11.800000190734863;2;29.200000762939453;31;0;0;0;-1;1186820.74029541;2299.4007
1;1;0;-1;1892;4;-1;-1;1891;48.12623333333333;-6.202836666666666;11.699999809265137;2;29.5;31;0;0;0;-1;1188351.159545898;1530.4193
2;1;0;-1;-1;3;-1;-1;795;48.395691666666664;-5.972436666666667;11.100000381469727;2;25.5;31;0;0;0;-1;1194081.898925781;5730.7394
1;1;0;-1;-1;5;-1;-1;1107;48.396053333333334;-5.972131666666667;11.300000190734863;2;30.899999618530273;31;0;0;0;-1;1194090.237548827;8.3386
1;1;0;-1;-1;7;-1;-1;1899;48.39702;-5.971361666666667;11.399999618530273;2;29.700000762939453;32;0;0;0;-1;1194111.339416503;21.1019
1;1;0;-1;1913;2;-1;-1;1912;48.45784666666667;-5.919756666666666;9.5;2;30.799999237060547;33;0;0;0;-1;1195671.678527832;1560.3391
2;1;0;2244;-1;0;-1;-1;741;48.47277666666667;-5.906698333333333;9.899999618530273;2;29.5;34;0;0;0;-1;1196060.461242675;388.7827
1;1;0;-1;1158;2;-1;-1;1157;48.473205;-5.90631;9.800000190734863;2;30.5;34;0;0;0;-1;1196071.53817749;11.0769
2;1;0;-1;-1;7;-1;-1;1473;48.47355666666667;-5.905991666666667;9.800000190734863;2;32.0;33;0;0;0;-1;1196079.981262206;8.4431
1;1;0;2217;-1;0;-1;-1;1157;48.47797833333333;-5.902088333333333;10.0;2;29.399999618530273;33;0;0;0;-1;1196191.53918457;111.5579
2;1;0;-1;-1;5;-1;-1;1473;48.478343333333335;-5.901766666666667;10.199999809265137;2;32.599998474121094;32;0;0;0;-1;1196199.984130859;8.4449
2;1;0;-1;-1;1;-1;-1;1475;48.521955;-5.863356666666666;11.399999618530273;2;30.799999237060547;33;0;0;0;-1;1197220.018371581;1020.0342
1;1;0;-1;1857;2;-1;-1;1856;48.52240333333334;-5.862986666666667;11.0;2;32.70000076293945;32;0;0;0;-1;1197230.179351806;10.161
1;1;0;-1;-1;5;-1;-1;401;48.52336666666667;-5.862118333333333;11.300000190734863;2;31.200000762939453;33;0;0;0;-1;1197251.378326415;21.199
1;1;0;-1;1132;2;-1;-1;1131;48.535125;-5.851728333333333;11.399999618530273;2;33.5;31;0;0;0;-1;1197510.84008789;259.4618
2;1;0;-1;1475;2;-1;-1;1475;48.53555333333333;-5.85139;11.5;2;26.799999237060547;32;0;0;0;-1;1197520.006988525;9.1669
1;1;0;-1;-1;1;-1;-1;1917;48.53610333333334;-5.850906666666667;11.5;2;27.5;31;0;0;0;-1;1197531.79824829;11.7913
2;1;0;2277;-1;0;-1;-1;0;48.57355666666667;-5.820118333333333;11.899999618530273;2;32.70000076293945;30;0;0;0;-1;1198320.679290771;788.881
1;1;0;-1;-1;1;-1;-1;405;48.574045;-5.819735;11.899999618530273;2;31.100000381469727;31;0;0;0;-1;1198331.478149413;10.7989
2;1;0;-1;724;2;-1;-1;723;48.57448;-5.8193866666666665;12.0;2;27.700000762939453;31;0;0;0;-1;1198339.95727539;8.4791
1;1;0;-1;-1;1;-1;-1;1108;48.574963333333336;-5.8189866666666665;11.899999618530273;2;27.600000381469727;31;0;0;0;-1;1198350.21774292;10.2605
2;1;0;-1;-1;1;-1;-1;1515;48.575496666666666;-5.818556666666667;12.0;2;27.899999618530273;30;0;0;0;-1;1198361.078216552;10.8605
1;1;0;-1;-1;1;-1;-1;1912;48.575981666666664;-5.818158333333334;12.0;2;26.799999237060547;31;0;0;0;-1;1198371.677215575;10.599
2;1;0;-1;-1;5;-1;-1;27;48.576465;-5.8177666666666665;12.0;2;28.299999237060547;31;0;0;0;-1;1198381.398010254;9.7208
1;1;0;2223;-1;0;-1;-1;405;48.57700333333333;-5.8173433333333335;12.0;2;25.399999618530273;31;0;0;0;-1;1198391.478088378;10.0801
2;1;0;-1;-1;5;-1;-1;1486;48.82106666666667;-5.588805;12.600000381469727;2;50.099998474121094;54;0;0;0;-1;1203520.276947021;5128.7989
1;1;0;-1;401;4;-1;-1;400;48.822205;-5.586666666666667;12.199999809265137;2;50.900001525878906;54;0;0;0;-1;1203551.316925048;31.04
2;1;0;2279;-1;0;-1;-1;721;48.82249;-5.5861133333333335;12.5;2;52.29999923706055;54;0;0;0;-1;1203559.877014159;8.5601
2;1;0;-1;1487;4;-1;-1;1486;48.82319833333333;-5.584746666666667;12.5;2;52.599998474121094;54;0;0;0;-1;1203580.27682495;20.3998
1;1;0;-1;-1;3;-1;-1;1871;48.823593333333335;-5.584013333333333;12.300000190734863;2;50.79999923706055;54;0;0;0;-1;1203590.539276123;10.2625
1;1;0;-1;1877;6;-1;-1;1876;48.891391666666664;-5.438905;12.399999618530273;2;58.599998474121094;62;0;0;0;-1;1205630.657745361;2040.1185
1;1;0;-1;1145;2;-1;-1;1144;48.89264;-5.435721666666667;12.399999618530273;2;58.0;62;0;0;0;-1;1205671.138031005;40.4803
2;1;0;-1;1473;2;-1;-1;1472;48.89286833333333;-5.4351183333333335;12.5;2;60.20000076293945;62;0;0;0;-1;1205679.904083252;8.7661
1;1;0;-1;-1;5;-1;-1;1876;48.893205;-5.434285;12.600000381469727;2;58.0;62;0;0;0;-1;1205690.657226562;10.7531
1;1;0;-1;369;6;-1;-1;369;48.89380166666667;-5.43277;12.600000381469727;2;58.099998474121094;62;0;0;0;-1;1205710.478057861;19.8208
2;1;0;-1;734;4;-1;-1;732;48.894058333333334;-5.43208;12.5;2;58.099998474121094;62;0;0;0;-1;1205720.177246093;9.6992
2;1;0;2266;-1;0;-1;-1;745;48.93351666666667;-5.325325;12.399999618530273;2;60.29999923706055;66;0;0;0;-1;1207100.499572754;1380.3223
1;1;0;-1;1150;2;-1;-1;1149;48.93381;-5.324445;12.899999618530273;2;61.20000076293945;66;0;0;0;-1;1207111.283111572;10.7835
2;1;0;2265;-1;0;-1;-1;1478;48.934063333333334;-5.323768333333334;12.199999809265137;2;61.900001525878906;66;0;0;0;-1;1207120.037658691;8.7545
1;1;0;-1;1863;6;-1;-1;1862;48.934333333333335;-5.322961666666667;13.0;2;61.70000076293945;66;0;0;0;-1;1207130.281768798;10.2441
1;1;0;2279;-1;0;-1;-1;1869;48.981001666666664;-5.184551666666667;12.800000190734863;2;63.20000076293945;64;0;0;0;-1;1208870.458953857;1740.1772
2;1;0;-1;-1;1;-1;-1;44;48.98299333333333;-5.178941666666667;12.800000190734863;2;62.099998474121094;64;0;0;0;-1;1208941.797027587;71.3381
2;1;0;-1;-1;5;-1;-1;740;49.07907333333333;-4.90595;12.899999618530273;2;61.79999923706055;62;0;0;0;-1;1212320.338104247;3378.5411
1;1;0;-1;1905;4;-1;-1;1904;49.08000833333333;-4.90346;13.0;2;59.599998474121094;61;0;0;0;-1;1212351.377593993;31.0395
2;1;0;-1;1530;4;-1;-1;1529;49.085208333333334;-4.889988333333333;13.0;2;59.79999923706055;61;0;0;0;-1;1212521.377655029;170.0001
1;1;0;-1;-1;1;-1;-1;1904;49.08548166666667;-4.889265;13.100000381469727;2;60.0;61;0;0;0;-1;1212531.377716064;10.0001
1;1;0;-1;397;6;-1;-1;395;49.08609666666667;-4.88767;13.0;2;60.29999923706055;61;0;0;0;-1;1212551.158264159;19.7805
2;1;0;-1;-1;3;-1;-1;1529;49.08703166666667;-4.885278333333333;13.199999809265137;2;59.20000076293945;61;0;0;0;-1;1212581.377471923;30.2192
1;1;0;2220;-1;0;-1;-1;1904;49.087336666666666;-4.8844916666666665;13.0;2;60.099998474121094;61;0;0;0;-1;1212591.377288818;9.9998
1;1;0;-1;1875;4;-1;-1;1874;49.089185;-4.87972;13.199999809265137;2;60.400001525878906;61;0;0;0;-1;1212650.577178955;59.1999
2;1;0;-1;24;2;-1;-1;23;49.08950333333333;-4.878935;13.0;2;58.79999923706055;61;0;0;0;-1;1212661.217529297;10.6404
1;1;0;-1;397;4;-1;-1;396;49.089803333333336;-4.8781316666666665;13.199999809265137;2;60.099998474121094;61;0;0;0;-1;1212671.158050536;9.9405
2;1;0;-1;-1;5;-1;-1;2225;49.09500666666667;-4.86461;13.300000190734863;2;59.5;61;0;0;0;-1;1212839.937896728;168.7798
2;5;-1;-1;-1;-1;-1;-1;480;-1;-1;-1;0;-1;-1;-1;-1;-1;0;1213093.397796631;253.4599
2;1;0;2296;-1;0;-1;-1;744;49.10304166666667;-4.843685;13.199999809265137;2;58.5;61;0;0;0;-1;1213100.458007811;7.0602
1;1;0;2308;-1;0;-1;-1;1110;49.10332;-4.842958333333334;13.300000190734863;2;60.20000076293945;61;0;0;0;-1;1213110.197875976;9.7399
2;1;0;-1;1520;2;-1;-1;1519;49.10366166666667;-4.8420716666666666;13.100000381469727;2;59.400001525878906;61;0;0;0;-1;1213121.097686767;10.8998
2;1;0;2269;-1;0;-1;-1;2225;49.10424666666667;-4.840535;13.199999809265137;2;60.29999923706055;61;0;0;0;-1;1213139.917114257;18.8194
1;1;0;-1;356;4;-1;-1;354;49.10455833333334;-4.839728333333333;13.300000190734863;2;58.900001525878906;61;0;0;0;-1;1213150.057525634;10.1404
