channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;1;0;-1;1172;6;-1;-1;1173;48.05005166666667;-5.182025;7.099999904632568;2;136.60000610351562;131;0;0;0;-1;246517.144348144;0.0
1;1;0;-1;-1;3;-1;-1;1949;48.04954;-5.181353333333333;7.300000190734863;2;141.39999389648438;132;0;0;0;-1;246537.817565917;20.6732
2;1;0;-1;-1;7;-1;-1;822;48.047275;-5.178181666666666;7.400000095367432;2;135.3000030517578;131;0;0;0;-1;246627.783935546;89.9664
2;1;0;-1;-1;5;-1;-1;1519;48.045276666666666;-5.175378333333334;7.5;2;135.39999389648438;125;0;0;0;-1;246706.344573974;78.5606
1;1;0;2223;-1;0;-1;-1;1949;48.045008333333335;-5.174968333333333;7.599999904632568;2;134.1999969482422;127;0;0;0;-1;246717.818939209;11.4744
1;1;0;-1;1940;2;-1;-1;1941;48.030615;-5.152241666666667;7.5;2;132.1999969482422;124;0;0;0;-1;247317.597076415;599.7781
1;1;0;-1;-1;1;-1;-1;1941;48.029151666666664;-5.149963333333333;7.699999809265137;2;134.10000610351562;123;0;0;0;-1;247377.597412108;60.0003
2;3;0;-1;-1;-1;1294;1;65;48.02892833333333;-5.149585;7.199999809265137;2;130.1999969482422;124;0;0;0;-1;247387.578918457;9.9815
1;1;0;-1;-1;5;-1;-1;424;48.02867;-5.149213333333333;7.599999904632568;2;135.60000610351562;124;0;0;0;-1;247397.163787841;9.5849
2;1;0;-1;822;2;-1;-1;823;48.028438333333334;-5.148838333333333;7.400000095367432;2;134.5;123;0;0;0;-1;247407.801635741;10.6378
2;1;0;-1;-1;5;-1;-1;1548;48.02652666666667;-5.145835;7.400000095367432;2;134.8000030517578;124;0;0;0;-1;247487.117523193;79.3159
2;1;0;2219;-1;0;-1;-1;65;48.02604;-5.145085;7.300000190734863;2;134.1999969482422;123;0;0;0;-1;247507.578430175;20.4609
