channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;1;0;-1;-1;1;-1;-1;692;48.505406666666666;-5.8739333333333335;7.699999809265137;2;146.6999969482422;142;0;0;0;-1;836061.098571776;0.0
1;1;0;-1;2197;4;-1;-1;2196;48.496415;-5.865748333333333;8.300000190734863;2;151.3000030517578;141;0;0;0;-1;836341.218109131;280.1195
2;1;0;-1;344;2;-1;-1;344;48.496096666666666;-5.865443333333333;8.199999809265137;2;148.8000030517578;141;0;0;0;-1;836351.817565917;10.5995
2;1;0;-1;-1;3;-1;-1;1871;48.46185166666667;-5.83017;7.900000095367432;2;146.10000610351562;141;0;0;0;-1;837472.540527343;1120.723
1;1;0;2246;-1;0;-1;-1;1490;48.41816166666667;-5.780625;8.0;2;138.89999389648438;140;0;0;0;-1;838962.377685546;1489.8372
2;1;0;-1;-1;1;-1;-1;1883;48.41788;-5.780283333333333;7.900000095367432;2;140.10000610351562;139;0;0;0;-1;838972.838378906;10.4607
1;1;0;-1;1450;2;-1;-1;1449;48.387445;-5.746223333333333;7.599999904632568;2;141.8000030517578;142;0;0;0;-1;840041.276733398;1068.4384
1;1;0;-1;-1;1;-1;-1;2227;48.24786;-5.583778333333333;7.199999809265137;2;141.39999389648438;148;0;0;0;-1;845161.997253417;5120.7205
2;1;0;-1;-1;1;-1;-1;360;48.23678666666667;-5.569598333333333;7.199999809265137;2;136.0;146;0;0;0;-1;845592.198547362;430.2013
2;1;0;2275;-1;0;-1;-1;1073;48.236313333333335;-5.568965;7.199999809265137;2;139.6999969482422;147;0;0;0;-1;845611.217773437;19.0192
1;1;0;-1;-1;3;-1;-1;1475;48.23603833333333;-5.568585;7.300000190734863;2;137.3000030517578;147;0;0;0;-1;845621.938323974;10.7206
1;1;0;-1;-1;1;-1;-1;1475;48.23308166666666;-5.564698333333333;7.099999904632568;2;137.10000610351562;148;0;0;0;-1;845741.937927246;119.9996
2;1;0;-1;-1;5;-1;-1;1124;48.21395833333333;-5.540085;7.0;2;136.39999389648438;150;0;0;0;-1;846512.579040527;770.6411
1;1;0;-1;1467;4;-1;-1;1467;48.21373;-5.53982;7.0;2;139.6999969482422;149;0;0;0;-1;846521.700073241;9.121
1;1;0;-1;-1;1;-1;-1;1;48.211641666666665;-5.537171666666667;7.199999809265137;2;142.6999969482422;148;0;0;0;-1;846602.637634276;80.9376
2;1;0;-1;1119;4;-1;-1;1119;48.16343666666667;-5.485271666666667;6.5;2;158.6999969482422;162;0;0;0;-1;848432.421417236;1829.7838
2;1;0;-1;1859;2;-1;-1;1859;48.16121;-5.4837066666666665;6.599999904632568;2;159.39999389648438;160;0;0;0;-1;848512.138885498;79.7175
1;1;0;-1;1470;4;-1;-1;1470;48.15986;-5.482686666666667;6.400000095367432;2;155.6999969482422;162;0;0;0;-1;848561.783416747;49.6445
2;1;0;2235;-1;0;-1;-1;1119;48.157066666666665;-5.480415;6.400000095367432;2;150.89999389648438;160;0;0;0;-1;848672.420562744;110.6371
2;1;0;-1;-1;7;-1;-1;1831;48.156555;-5.479971666666667;6.699999809265137;2;149.1999969482422;161;0;0;0;-1;848691.397613525;18.9771
1;1;0;2236;-1;0;-1;-1;2229;48.15628666666667;-5.479745;6.699999809265137;2;146.6999969482422;160;0;0;0;-1;848702.02859497;10.631
1;1;0;-1;-1;1;-1;-1;1470;48.15519833333333;-5.478866666666667;6.699999809265137;2;154.60000610351562;163;0;0;0;-1;848741.778076171;39.7495
2;1;0;-1;1831;6;-1;-1;1831;48.15495166666667;-5.478688333333333;6.599999904632568;2;156.5;162;0;0;0;-1;848751.397583008;9.6195
1;1;0;-1;-1;1;-1;-1;742;48.154088333333334;-5.4780983333333335;6.599999904632568;2;159.3000030517578;160;0;0;0;-1;848782.379211425;30.9816
2;1;0;-1;-1;5;-1;-1;1831;48.15326;-5.477416666666667;6.800000190734863;2;152.10000610351562;162;0;0;0;-1;848811.398468017;29.0193
1;1;0;2203;-1;0;-1;-1;742;48.152375;-5.47679;6.900000095367432;2;156.8000030517578;162;0;0;0;-1;848842.379547118;30.9811
2;1;0;-1;-1;3;-1;-1;1104;48.152123333333336;-5.476613333333334;6.800000190734863;2;153.5;161;0;0;0;-1;848852.022521972;9.643
2;1;0;-1;-1;1;-1;-1;1104;48.14875;-5.474081666666667;6.800000190734863;2;149.60000610351562;161;0;0;0;-1;848972.022705078;120.0002
2;1;0;-1;358;4;-1;-1;357;48.14762833333333;-5.473201666666666;6.900000095367432;2;147.60000610351562;160;0;0;0;-1;849012.117095947;40.0944
1;1;0;-1;-1;3;-1;-1;695;48.147378333333336;-5.4729866666666664;7.0;2;145.60000610351562;160;0;0;0;-1;849021.117767333;9.0007
1;1;0;-1;1485;2;-1;-1;1484;48.14678;-5.472556666666667;6.800000190734863;2;157.89999389648438;161;0;0;0;-1;849042.157531738;21.0398
2;1;0;-1;-1;7;-1;-1;1127;48.145403333333334;-5.471415;6.800000190734863;2;147.8000030517578;161;0;0;0;-1;849092.637359618;50.4798
1;1;0;-1;-1;1;-1;-1;1484;48.14512833333333;-5.471188333333333;6.699999809265137;2;149.60000610351562;160;0;0;0;-1;849102.157775878;9.5204
1;1;0;-1;2194;6;-1;-1;2193;48.14459333333333;-5.4707783333333335;6.800000190734863;2;153.0;162;0;0;0;-1;849121.07711792;18.9193
1;1;0;2245;-1;0;-1;-1;1484;48.143431666666665;-5.46988;6.800000190734863;2;150.60000610351562;160;0;0;0;-1;849162.156982421;41.0799
2;1;0;-1;-1;5;-1;-1;1884;48.14313166666667;-5.469621666666667;6.699999809265137;2;153.0;161;0;0;0;-1;849172.818664551;10.6617
2;1;0;-1;-1;5;-1;-1;1127;48.14215166666666;-5.468805;6.300000190734863;2;149.39999389648438;162;0;0;0;-1;849212.637451171;39.8188
1;1;0;-1;-1;5;-1;-1;1480;48.14188166666667;-5.468603333333333;6.400000095367432;2;153.1999969482422;162;0;0;0;-1;849222.037994384;9.4005
2;1;0;-1;1884;4;-1;-1;1884;48.14160666666667;-5.468391666666666;6.599999904632568;2;155.5;162;0;0;0;-1;849232.801361083;10.7634
1;1;0;-1;729;4;-1;-1;728;48.13746;-5.464896666666666;6.800000190734863;2;158.0;158;0;0;0;-1;849381.997283934;149.1959
1;1;0;-1;-1;1;-1;-1;2193;48.13641333333333;-5.463838333333333;7.0;2;153.10000610351562;157;0;0;0;-1;849421.077209472;39.0799
2;1;0;-1;-1;3;-1;-1;329;48.13453666666667;-5.461983333333333;7.0;2;144.6999969482422;158;0;0;0;-1;849491.356781005;70.2796
1;1;0;-1;729;2;-1;-1;728;48.134253333333334;-5.461668333333333;6.900000095367432;2;142.89999389648438;160;0;0;0;-1;849501.996765136;10.64
2;1;0;2205;-1;0;-1;-1;1127;48.133975;-5.461455;6.800000190734863;2;153.6999969482422;159;0;0;0;-1;849512.637512206;10.6407
2;1;0;-1;-1;7;-1;-1;1825;48.133475;-5.460966666666667;6.699999809265137;2;153.10000610351562;159;0;0;0;-1;849531.244354247;18.6068
2;1;0;-1;330;2;-1;-1;329;48.132955;-5.460465;6.599999904632568;2;153.6999969482422;160;0;0;0;-1;849551.356872558;20.1125
1;1;0;-1;-1;1;-1;-1;728;48.13267;-5.460166666666667;6.800000190734863;2;148.39999389648438;160;0;0;0;-1;849561.996826171;10.64
2;1;0;-1;1825;6;-1;-1;1825;48.13192333333333;-5.459463333333333;6.5;2;149.0;159;0;0;0;-1;849591.237854003;29.241
1;1;0;2265;-1;0;-1;-1;728;48.13112;-5.458715;6.5;2;153.0;157;0;0;0;-1;849621.996795653;30.7589
2;1;0;-1;-1;5;-1;-1;1082;48.13088666666667;-5.458471666666667;6.699999809265137;2;150.1999969482422;159;0;0;0;-1;849631.437652587;9.4409
1;1;0;-1;1461;6;-1;-1;1460;48.13062;-5.458226666666667;6.699999809265137;2;150.1999969482422;159;0;0;0;-1;849641.517395019;10.0797
2;1;0;-1;-1;5;-1;-1;1825;48.130365;-5.457973333333333;6.699999809265137;2;147.60000610351562;158;0;0;0;-1;849651.241241455;9.7238
2;1;0;-1;-1;3;-1;-1;1082;48.127805;-5.455358333333334;6.5;2;145.6999969482422;159;0;0;0;-1;849751.438446044;100.1972
2;1;0;-1;1083;2;-1;-1;1082;48.12627833333333;-5.453878333333333;6.800000190734863;2;147.0;157;0;0;0;-1;849811.438354492;59.9999
1;1;0;-1;-1;3;-1;-1;2201;48.12549166666667;-5.453111666666667;6.800000190734863;2;146.89999389648438;160;0;0;0;-1;849841.276977538;29.8386
2;1;0;-1;-1;1;-1;-1;1082;48.124665;-5.4524;6.699999809265137;2;150.6999969482422;157;0;0;0;-1;849871.437957763;30.161
2;1;0;-1;-1;1;-1;-1;1825;48.124181666666665;-5.451886666666667;6.699999809265137;2;145.39999389648438;157;0;0;0;-1;849891.242065429;19.8041
2;1;0;-1;379;4;-1;-1;379;48.12363666666667;-5.4513;6.699999809265137;2;143.0;154;0;0;0;-1;849912.683319091;21.4413
1;1;0;-1;753;4;-1;-1;752;48.123378333333335;-5.451016666666667;6.900000095367432;2;143.8000030517578;154;0;0;0;-1;849922.639343261;9.956
2;1;0;2274;-1;0;-1;-1;1082;48.123178333333335;-5.450796666666666;6.900000095367432;2;139.6999969482422;157;0;0;0;-1;849931.439239501;8.7999
1;1;0;-1;-1;1;-1;-1;1460;48.12292166666667;-5.450511666666666;6.900000095367432;2;140.60000610351562;155;0;0;0;-1;849941.51977539;10.0805
1;1;0;-1;-1;1;-1;-1;2201;48.12240166666667;-5.44998;6.900000095367432;2;141.39999389648438;156;0;0;0;-1;849961.277008056;19.7572
2;1;0;-1;-1;3;-1;-1;379;48.122115;-5.449668333333333;6.800000190734863;2;142.5;156;0;0;0;-1;849972.680358886;11.4034
1;1;0;-1;-1;3;-1;-1;752;48.121853333333334;-5.449408333333333;6.800000190734863;2;148.60000610351562;154;0;0;0;-1;849982.637756347;9.9574
2;1;0;-1;-1;5;-1;-1;1106;48.12161833333333;-5.449116666666667;6.699999809265137;2;142.39999389648438;155;0;0;0;-1;849992.078186035;9.4404
2;1;0;-1;379;2;-1;-1;379;48.120595;-5.447991666666667;6.800000190734863;2;142.0;157;0;0;0;-1;850032.680206298;40.602
2;1;0;-1;1107;4;-1;-1;1106;48.12009666666667;-5.447503333333334;6.800000190734863;2;142.5;155;0;0;0;-1;850052.076873779;19.3967
2;1;0;-1;1877;6;-1;-1;1877;48.11953833333333;-5.44693;6.900000095367432;2;145.6999969482422;154;0;0;0;-1;850072.617736816;20.5409
1;1;0;-1;-1;3;-1;-1;2218;48.119301666666665;-5.446665;7.099999904632568;2;141.0;156;0;0;0;-1;850081.721374511;9.1036
2;1;0;-1;-1;1;-1;-1;379;48.11901;-5.446388333333333;6.900000095367432;2;149.8000030517578;156;0;0;0;-1;850092.683898925;10.9625
1;1;0;-1;-1;1;-1;-1;752;48.11877;-5.44616;6.800000190734863;2;152.39999389648438;156;0;0;0;-1;850102.640594482;9.9567
2;1;0;-1;-1;3;-1;-1;1106;48.11850833333333;-5.445903333333334;6.699999809265137;2;150.1999969482422;155;0;0;0;-1;850112.078033447;9.4374
2;1;0;-1;-1;5;-1;-1;1877;48.117976666666664;-5.445343333333334;7.0;2;144.3000030517578;156;0;0;0;-1;850132.617889404;20.5399
1;1;0;-1;2218;2;-1;-1;2217;48.117735;-5.445103333333333;7.0;2;144.60000610351562;155;0;0;0;-1;850141.698608398;9.0807
2;1;0;2215;-1;0;-1;-1;379;48.11743833333333;-5.444778333333334;7.199999809265137;2;141.8000030517578;155;0;0;0;-1;850152.681518554;10.9829
1;1;0;2203;-1;0;-1;-1;752;48.11716833333333;-5.44451;7.099999904632568;2;143.8000030517578;155;0;0;0;-1;850162.639404297;9.9579
2;1;0;-1;-1;1;-1;-1;1106;48.115285;-5.442625;7.0;2;149.3000030517578;158;0;0;0;-1;850232.078277587;69.4389
2;1;0;-1;-1;3;-1;-1;1877;48.11477166666667;-5.442103333333334;6.800000190734863;2;146.60000610351562;157;0;0;0;-1;850252.617645263;20.5394
1;1;0;2218;-1;0;-1;-1;2217;48.11452833333333;-5.441893333333334;6.800000190734863;2;151.6999969482422;157;0;0;0;-1;850261.697845458;9.0802
2;1;0;-1;-1;5;-1;-1;343;48.11426;-5.441651666666667;6.699999809265137;2;153.39999389648438;156;0;0;0;-1;850271.738128661;10.0403
1;1;0;-1;706;2;-1;-1;705;48.113996666666665;-5.441371666666667;6.900000095367432;2;148.0;156;0;0;0;-1;850281.378051757;9.6399
2;1;0;-1;1877;2;-1;-1;1877;48.11318;-5.440535;6.800000190734863;2;148.3000030517578;155;0;0;0;-1;850312.617462158;31.2394
