channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;2238;-1;0;-1;-1;1746;48.27791666666667;-6.006616666666667;10.800000190734863;2;27.0;27;0;0;0;-1;1186907.298522949;0.0
1;1;0;2252;-1;0;-1;-1;2111;48.27835;-6.006283333333333;10.800000190734863;2;28.0;27;0;0;0;-1;1186917.037841797;9.7393
2;1;0;-1;-1;5;-1;-1;209;48.27876666666667;-6.005983333333333;10.899999618530273;2;27.0;28;0;0;0;-1;1186926.316802978;9.279
1;1;0;-1;-1;7;-1;-1;2094;48.495416666666664;-5.84295;10.800000190734863;2;30.0;28;0;0;0;-1;1191776.54345703;4850.2267
1;1;0;2273;-1;0;-1;-1;2130;48.5784;-5.7691333333333334;10.800000190734863;2;31.0;31;0;0;0;-1;1193697.498840332;1920.9554
2;1;0;-1;-1;3;-1;-1;225;48.5788;-5.768833333333333;10.600000381469727;2;30.0;31;0;0;0;-1;1193706.717529297;9.2187
1;1;0;-1;-1;1;-1;-1;611;48.57921666666667;-5.768383333333333;10.800000190734863;2;30.0;32;0;0;0;-1;1193717.01699829;10.2995
2;1;0;-1;-1;7;-1;-1;961;48.579633333333334;-5.768016666666667;10.600000381469727;2;33.0;31;0;0;0;-1;1193726.344512939;9.3275
1;1;0;-1;1361;2;-1;-1;1360;48.58011666666667;-5.767616666666667;10.600000381469727;2;31.0;32;0;0;0;-1;1193736.978363036;10.6339
1;1;0;-1;589;6;-1;-1;588;48.69245;-5.681633333333333;11.100000381469727;2;24.0;27;0;0;0;-1;1196236.384094238;2499.4057
1;1;0;2248;-1;0;-1;-1;606;48.8734;-5.3546;11.300000190734863;2;61.0;62;0;0;0;-1;1201936.819519043;5700.4354
1;1;0;-1;1376;4;-1;-1;1375;48.89646666666667;-5.290816666666666;11.300000190734863;2;62.0;62;0;0;0;-1;1202857.319152832;920.4996
2;1;0;-1;-1;3;-1;-1;228;48.906483333333334;-5.263633333333333;11.300000190734863;2;60.0;62;0;0;0;-1;1203246.74432373;389.4252
1;1;0;-1;1397;4;-1;-1;1396;48.9073;-5.2614833333333335;11.300000190734863;2;60.0;62;0;0;0;-1;1203277.877716064;31.1334
2;1;0;-1;-1;1;-1;-1;982;48.93475;-5.1869;11.300000190734863;2;59.0;60;0;0;0;-1;1204346.844238281;1068.9665
2;1;0;-1;-1;5;-1;-1;275;48.945433333333334;-5.15925;11.399999618530273;2;59.0;60;0;0;0;-1;1204747.977508544;401.1333
1;1;0;2251;-1;0;-1;-1;2153;48.950116666666666;-5.14755;11.399999618530273;2;57.0;59;0;0;0;-1;1204918.057464599;170.08
