channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;-1;1597;2;-1;-1;1596;48.148165;-5.463158333333333;9.899999618530273;2;149.0;145;0;0;0;-1;1189963.276947021;0.0
2;1;0;-1;-1;5;-1;-1;1625;48.026556666666664;-5.354383333333334;10.100000381469727;2;149.1999969482422;144;0;0;0;-1;1193024.03918457;3060.7622
2;1;0;-1;-1;5;-1;-1;148;48.02573;-5.353621666666666;10.0;2;148.1999969482422;145;0;0;0;-1;1193044.678192138;20.639
1;1;0;-1;-1;1;-1;-1;491;48.025378333333336;-5.353291666666666;9.899999618530273;2;148.10000610351562;145;0;0;0;-1;1193053.818115234;9.1399
1;1;0;-1;1964;2;-1;-1;1963;48.01667333333334;-5.345298333333333;10.100000381469727;2;148.39999389648438;145;0;0;0;-1;1193273.062683105;219.2446
2;1;0;-1;-1;1;-1;-1;149;48.016198333333335;-5.344866666666666;10.0;2;148.8000030517578;145;0;0;0;-1;1193284.678558349;11.6159
1;1;0;-1;-1;5;-1;-1;518;48.0158;-5.344473333333333;10.100000381469727;2;147.1999969482422;145;0;0;0;-1;1193294.518035888;9.8395
2;1;0;-1;-1;3;-1;-1;875;48.01544333333333;-5.344165;10.0;2;148.3000030517578;146;0;0;0;-1;1193304.057342529;9.5393
1;1;0;-1;-1;5;-1;-1;1260;48.01500166666667;-5.343755;10.0;2;148.10000610351562;145;0;0;0;-1;1193314.297210693;10.2399
2;1;0;2261;-1;0;-1;-1;1625;48.01464;-5.343425;10.100000381469727;2;148.0;145;0;0;0;-1;1193324.040588378;9.7434
1;1;0;-1;-1;1;-1;-1;1962;48.01428166666667;-5.343098333333334;10.100000381469727;2;148.10000610351562;145;0;0;0;-1;1193333.03829956;8.9977
2;1;0;2200;-1;0;-1;-1;149;48.013803333333335;-5.342665;10.0;2;148.10000610351562;144;0;0;0;-1;1193344.678619384;11.6403
1;1;0;-1;519;4;-1;-1;518;48.013403333333336;-5.342288333333333;10.100000381469727;2;147.39999389648438;145;0;0;0;-1;1193354.518035888;9.8394
2;1;0;-1;-1;1;-1;-1;875;48.01067666666667;-5.3397966666666665;9.899999618530273;2;147.39999389648438;146;0;0;0;-1;1193424.057373046;69.5393
1;1;0;-1;-1;3;-1;-1;1260;48.01027333333333;-5.339438333333334;9.899999618530273;2;148.39999389648438;144;0;0;0;-1;1193434.300933837;10.2436
2;5;-1;-1;-1;-1;-1;-1;1411;-1;-1;-1;2;-1;-1;-1;-1;-1;10;1193438.338500976;4.0376
