channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;1;0;-1;-1;1;-1;-1;707;48.84962;-4.900058333333333;6.599999904632568;2;234.89999389648438;237;0;0;0;-1;65245.697479247;0.0
2;1;0;-1;1082;2;-1;-1;1082;48.84831166666667;-4.90236;6.300000190734863;2;227.60000610351562;239;0;0;0;-1;65315.697967529;70.0005
2;1;0;2251;-1;0;-1;-1;1082;48.846086666666665;-4.906536666666667;6.400000095367432;2;231.89999389648438;238;0;0;0;-1;65435.6975708;119.9996
1;1;0;-1;-1;5;-1;-1;644;48.840363333333336;-4.91828;7.099999904632568;2;234.0;240;0;0;0;-1;65724.017791747;288.3202
1;3;0;-1;-1;-1;101;0;800;48.83921;-4.920766666666666;5.900000095367432;2;228.8000030517578;234;0;0;0;-1;65788.17791748;64.1601
1;1;0;-1;682;4;-1;-1;682;48.82615;-4.944513333333333;6.199999809265137;2;228.8000030517578;237;0;0;0;-1;66565.020294188;776.8424
2;1;0;-1;-1;1;-1;-1;272;48.81124833333333;-4.975165;7.900000095367432;2;231.3000030517578;236;0;0;0;-1;67334.078063964;769.0578
2;1;0;-1;-1;5;-1;-1;1055;48.78416166666667;-5.019986666666667;7.699999809265137;2;231.10000610351562;231;0;0;0;-1;68614.944488525;1280.8664
2;1;0;2210;-1;0;-1;-1;1083;48.76943833333333;-5.044603333333334;7.0;2;228.39999389648438;232;0;0;0;-1;69275.682647704;660.7382
1;1;0;-1;-1;1;-1;-1;1444;48.723486666666666;-5.118375;7.199999809265137;2;232.8000030517578;238;0;0;0;-1;71325.302124022;2049.6195
2;1;0;-1;-1;3;-1;-1;1048;48.72242333333333;-5.120225;7.300000190734863;2;222.6999969482422;239;0;0;0;-1;71374.742156982;49.44
2;1;0;2259;-1;0;-1;-1;1048;48.718401666666665;-5.126611666666666;7.199999809265137;2;226.6999969482422;237;0;0;0;-1;71554.744415283;180.0023
1;1;0;-1;-1;1;-1;-1;686;48.71469166666667;-5.13297;7.199999809265137;2;226.1999969482422;235;0;0;0;-1;71725.099090575;170.3547
2;1;0;-1;-1;1;-1;-1;329;48.699885;-5.158666666666667;7.5;2;231.10000610351562;235;0;0;0;-1;72375.578796386;650.4797
