channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;-1;-1;3;-1;-1;33;48.01985333333333;-5.351375;6.699999809265137;2;148.60000610351562;162;0;0;0;-1;814983.658843993;0.0
1;1;0;2277;-1;0;-1;-1;1183;47.99145333333333;-5.326333333333333;7.300000190734863;2;149.3000030517578;162;0;0;0;-1;816034.31829834;1050.6595
2;1;0;-1;-1;1;-1;-1;1570;47.979976666666666;-5.316831666666666;7.900000095367432;2;148.8000030517578;161;0;0;0;-1;816404.617980957;370.2997
2;1;0;-1;-1;1;-1;-1;70;47.97936833333333;-5.3163;7.699999809265137;2;149.8000030517578;162;0;0;0;-1;816424.639648437;20.0217
2;1;0;-1;-1;1;-1;-1;782;47.975186666666666;-5.3127933333333335;6.800000190734863;2;144.8000030517578;159;0;0;0;-1;816563.59967041;138.96
1;1;0;-1;-1;5;-1;-1;1151;47.95155166666667;-5.291318333333333;7.699999809265137;2;149.8000030517578;157;0;0;0;-1;817353.438018798;789.8383
2;1;0;2255;-1;0;-1;-1;1524;47.94934666666666;-5.2893083333333335;8.100000381469727;2;148.10000610351562;158;0;0;0;-1;817423.397521972;69.9595
1;1;0;-1;-1;5;-1;-1;1971;47.94901;-5.288975;8.100000381469727;2;144.0;157;0;0;0;-1;817435.298583984;11.9011
2;1;0;-1;-1;3;-1;-1;53;47.94686;-5.286898333333333;8.0;2;145.5;156;0;0;0;-1;817504.163970947;68.8654
2;1;0;-1;-1;3;-1;-1;1530;47.943735;-5.2839;8.399999618530273;2;139.8000030517578;157;0;0;0;-1;817603.539154052;99.3752
2;1;0;-1;-1;1;-1;-1;1530;47.94006666666667;-5.280171666666667;7.699999809265137;2;143.3000030517578;156;0;0;0;-1;817723.539123535;120.0
2;1;0;-1;1573;6;-1;-1;1572;47.93642;-5.276701666666667;7.400000095367432;2;149.6999969482422;158;0;0;0;-1;817844.677062987;121.1379
1;1;0;-1;1972;6;-1;-1;1971;47.766778333333335;-4.945773333333333;7.699999809265137;2;120.30000305175781;125;0;0;0;-1;825055.276794433;7210.5997
2;1;0;-1;-1;1;-1;-1;56;47.766596666666665;-4.945326666666666;8.199999809265137;2;121.19999694824219;125;0;0;0;-1;825064.218841552;8.942
1;1;0;-1;-1;3;-1;-1;425;47.766398333333335;-4.944875;8.0;2;122.30000305175781;125;0;0;0;-1;825074.060943603;9.8421
2;1;0;-1;-1;1;-1;-1;1583;47.76578833333333;-4.943368333333333;8.199999809265137;2;121.4000015258789;125;0;0;0;-1;825104.916717529;30.8558
2;1;0;-1;806;2;-1;-1;806;47.76504;-4.941481666666666;8.199999809265137;2;117.5;124;0;0;0;-1;825144.197296142;39.2806
1;1;0;-1;1154;6;-1;-1;1154;47.76486166666667;-4.941016666666667;7.699999809265137;2;118.0999984741211;123;0;0;0;-1;825153.476989746;9.2797
1;1;0;-1;-1;5;-1;-1;1154;47.76367666666667;-4.938163333333334;8.199999809265137;2;121.9000015258789;125;0;0;0;-1;825213.476989746;60.0
