channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;1;15;-1;1;4;-1;-1;93;47.83761666666667;-4.77145;9.0;2;278.0;-1;-1;0;0;-1;699305.878082275;0.0
2;1;15;-1;-1;3;-1;-1;1941;47.8412;-4.796666666666667;9.300000190734863;2;282.0;-1;-1;0;0;-1;699715.157196044;409.2791
1;1;15;-1;1489;6;-1;-1;1581;47.84218333333333;-4.80345;9.100000381469727;2;283.0;-1;-1;0;0;-1;699825.556884765;110.3997
1;1;15;-1;0;6;-1;-1;92;47.8434;-4.8123;9.199999809265137;2;283.0;-1;-1;0;0;-1;699965.842346191;140.2855
1;1;15;-1;-1;3;-1;-1;1581;47.8437;-4.81465;9.399999618530273;2;280.0;-1;-1;0;0;-1;700005.556732177;39.7144
2;1;15;-1;-1;5;-1;-1;450;47.84401666666667;-4.816516666666667;9.399999618530273;2;283.0;-1;-1;0;0;-1;700035.397155761;29.8404
2;1;15;-1;-1;3;-1;-1;1952;47.844366666666666;-4.818966666666666;9.199999809265137;2;281.0;-1;-1;0;0;-1;700075.440368652;40.0432
1;1;15;2200;-1;0;-1;-1;855;47.8446;-4.8209333333333335;9.100000381469727;2;279.0;-1;-1;0;0;-1;700106.196929931;30.7566
1;1;15;2257;-1;0;-1;-1;805;47.8475;-4.847333333333333;9.399999618530273;2;278.0;-1;-1;0;0;-1;700524.859649658;418.6627
1;1;15;-1;720;4;-1;-1;812;47.8487;-4.8589;9.600000381469727;2;280.0;-1;-1;0;0;-1;700705.03829956;180.1786
1;1;15;-1;720;2;-1;-1;812;47.84953333333333;-4.8665666666666665;9.600000381469727;2;281.0;-1;-1;0;0;-1;700825.039489746;120.0012
1;1;15;-1;710;2;-1;-1;802;47.85118333333333;-4.881766666666667;9.600000381469727;2;279.0;-1;-1;0;0;-1;701064.777221679;239.7377
1;1;15;-1;-1;5;-1;-1;1534;47.85131666666667;-4.883016666666666;9.399999618530273;2;279.0;-1;-1;0;0;-1;701084.297424316;19.5202
2;1;15;-1;-1;1;-1;-1;1940;47.8609;-4.973366666666666;9.800000190734863;2;277.0;-1;-1;0;0;-1;702475.102081298;1390.8047
1;1;15;2221;-1;0;-1;-1;82;47.865516666666664;-5.011933333333333;9.399999618530273;2;280.0;-1;-1;0;0;-1;703085.559509276;610.4574
1;1;15;-1;858;4;-1;-1;858;47.86565;-5.01335;9.5;2;279.0;-1;-1;0;0;-1;703106.258544921;20.699
1;1;15;-1;-1;3;-1;-1;52;47.86685;-5.023416666666667;9.300000190734863;2;279.0;-1;-1;0;0;-1;703264.778411864;158.5199
