channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;1;0;-1;-1;5;-1;-1;749;47.238128333333336;-6.698986666666666;19.200000762939453;4;29.299999237060547;28;0;0;0;-1;1192700.678344726;0.0
2;1;0;-1;978;4;-1;-1;977;47.33768833333333;-6.627211666666667;18.799999237060547;4;30.700000762939453;28;0;0;0;-1;1193966.756896972;1266.0786
1;1;0;-1;1653;6;-1;-1;1652;47.33907833333333;-6.626175;18.700000762939453;4;29.899999618530273;28;0;0;0;-1;1193984.756988525;18.0001
2;1;0;2255;-1;0;-1;-1;955;47.75203666666667;-6.341913333333333;18.5;4;26.399999618530273;29;0;0;0;-1;1199246.139373779;5261.3824
1;1;0;-1;-1;5;-1;-1;1212;47.75249;-6.341565;18.799999237060547;4;23.5;29;0;0;0;-1;1199252.997009276;6.8576
1;1;0;-1;-1;5;-1;-1;1644;47.753455;-6.340961666666667;18.600000381469727;4;27.0;29;0;0;0;-1;1199264.51699829;11.52
1;1;0;-1;274;2;-1;-1;273;47.75525;-6.339696666666667;18.5;4;25.700000762939453;30;0;0;0;-1;1199287.956817626;23.4398
2;1;0;-1;-1;5;-1;-1;960;47.75674;-6.3386716666666665;18.5;4;30.299999237060547;29;0;0;0;-1;1199306.277099608;18.3203
2;1;0;-1;-1;7;-1;-1;1874;47.75859;-6.337326666666667;18.700000762939453;4;21.399999618530273;29;0;0;0;-1;1199330.643096923;24.366
1;1;0;-1;2074;2;-1;-1;2073;47.81527833333333;-6.298155;18.700000762939453;4;30.700000762939453;28;0;0;0;-1;1200055.961456298;725.3184
2;1;0;-1;507;4;-1;-1;505;47.816768333333336;-6.2971433333333335;18.600000381469727;4;23.399999618530273;29;0;0;0;-1;1200074.158416747;18.197
1;1;0;2226;-1;0;-1;-1;763;47.81724833333333;-6.296851666666667;18.600000381469727;4;24.700000762939453;29;0;0;0;-1;1200081.017272949;6.8589
1;1;0;-1;1188;4;-1;-1;1187;47.81818666666667;-6.296181666666667;18.600000381469727;4;22.899999618530273;29;0;0;0;-1;1200092.317260741;11.3
2;1;0;-1;-1;1;-1;-1;1440;47.818735;-6.29582;18.5;4;25.899999618530273;29;0;0;0;-1;1200099.083892822;6.7666
1;1;0;-1;1667;2;-1;-1;1666;47.819205;-6.29548;18.799999237060547;4;25.799999237060547;29;0;0;0;-1;1200105.09802246;6.0141
2;1;0;2267;-1;0;-1;-1;1850;47.819516666666665;-6.2952433333333335;18.700000762939453;4;24.700000762939453;29;0;0;0;-1;1200109.997406005;4.8994
2;1;0;-1;-1;3;-1;-1;506;47.82147333333333;-6.29389;18.600000381469727;4;27.5;29;0;0;0;-1;1200134.158691406;24.1613
1;1;0;-1;1651;2;-1;-1;1650;48.94413333333333;-5.272675;20.200000762939453;4;66.80000305175781;68;0;0;0;-1;1215044.577941894;14910.4193
1;1;0;-1;2075;2;-1;-1;2074;48.95354;-5.240231666666666;20.200000762939453;4;68.4000015258789;69;0;0;0;-1;1215295.903198241;251.3253
1;1;0;-1;275;4;-1;-1;274;48.956163333333336;-5.230903333333333;20.0;4;69.9000015258789;71;0;0;0;-1;1215367.897125244;71.9939
1;1;0;2265;-1;0;-1;-1;2074;48.957818333333336;-5.2246266666666665;19.799999237060547;4;69.0;71;0;0;0;-1;1215415.904083252;48.007
