channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;1;0;-1;-1;1;-1;-1;2054;47.591413333333335;-3.67417;3.700000047683716;2;137.8000030517578;-1;-1;0;0;-1;1036376.339569091;0.0
1;1;0;-1;-1;1;-1;-1;1321;47.67768;-3.478565;7.5;2;96.30000305175781;-1;-1;0;0;-1;1101456.44442749;65080.1049
2;1;0;-1;-1;1;-1;-1;886;47.688003333333334;-3.7344;3.0;1;253.6999969482422;-1;-1;0;0;-1;1170204.457794188;68748.0134
2;1;0;-1;-1;1;-1;-1;1692;47.68792;-3.7348433333333335;3.0999999046325684;2;256.6000061035156;-1;-1;0;0;-1;1170225.957580565;21.4998
1;1;0;-1;-1;3;-1;-1;527;47.694923333333335;-3.74997;2.299999952316284;0;86.5;-1;-1;0;0;-1;1171934.876861572;1708.9193
1;1;0;2254;-1;0;-1;-1;1290;47.69625333333333;-3.7404383333333335;3.4000000953674316;2;75.4000015258789;-1;-1;0;0;-1;1172435.218841552;500.342
2;1;0;-1;-1;1;-1;-1;1678;47.696305;-3.7401833333333334;3.5999999046325684;2;77.19999694824219;-1;-1;0;0;-1;1172445.562255859;10.3434
1;1;0;-1;-1;1;-1;-1;1287;47.69705833333333;-3.7288666666666668;3.200000047683716;2;98.69999694824219;-1;-1;0;0;-1;1172975.137390136;529.5751
1;1;0;-1;-1;1;-1;-1;1312;47.69674666666667;-3.7238183333333335;2.799999952316284;0;95.5999984741211;-1;-1;0;0;-1;1173215.798156738;240.6608
1;1;0;-1;2054;2;-1;-1;2053;47.69672;-3.7234;3.0;1;95.0999984741211;-1;-1;0;0;-1;1173235.559600829;19.7614
2;1;0;-1;915;2;-1;-1;914;47.696685;-3.7227883333333334;3.4000000953674316;2;97.9000015258789;-1;-1;0;0;-1;1173265.203460693;29.6439
2;1;0;-1;1692;2;-1;-1;1692;47.696666666666665;-3.7223433333333333;3.5;2;87.4000015258789;-1;-1;0;0;-1;1173285.923522949;20.7201
2;1;0;-1;-1;1;-1;-1;913;47.69662;-3.7215283333333335;3.4000000953674316;2;91.30000305175781;-1;-1;0;0;-1;1173325.177581787;39.2541
1;1;0;-1;-1;3;-1;-1;1291;47.69569166666667;-3.717643333333333;2.799999952316284;0;107.30000305175781;-1;-1;0;0;-1;1173575.239501952;250.0619
2;1;0;-1;-1;1;-1;-1;1692;47.695645;-3.7174466666666666;2.299999952316284;0;123.19999694824219;-1;-1;0;0;-1;1173585.941680907;10.7022
2;1;0;-1;-1;5;-1;-1;167;47.695555;-3.717093333333333;2.9000000953674316;0;105.30000305175781;-1;-1;0;0;-1;1173605.281707763;19.34
1;1;0;-1;563;2;-1;-1;562;47.695508333333336;-3.716885;2.700000047683716;0;107.4000015258789;-1;-1;0;0;-1;1173615.798065185;10.5164
2;1;0;-1;937;4;-1;-1;936;47.69545166666666;-3.716695;2.9000000953674316;0;109.5999984741211;-1;-1;0;0;-1;1173625.783142089;9.9851
2;1;0;-1;168;4;-1;-1;166;47.69528;-3.715953333333333;2.700000047683716;0;113.0;-1;-1;0;0;-1;1173665.258239746;39.4751
2;1;0;-1;140;2;-1;-1;139;47.6946;-3.70924;4.599999904632568;2;99.0999984741211;-1;-1;0;0;-1;1174024.517547607;359.2593
2;1;0;-1;-1;5;-1;-1;878;47.694555;-3.7087766666666666;4.0;2;98.4000015258789;-1;-1;0;0;-1;1174044.224487305;19.7069
2;1;0;-1;1636;4;-1;-1;1635;47.69450833333333;-3.7081916666666666;3.799999952316284;2;97.80000305175781;-1;-1;0;0;-1;1174064.420623779;20.1961
1;1;0;-1;2061;6;-1;-1;2060;47.694493333333334;-3.7078966666666666;3.700000047683716;2;92.9000015258789;-1;-1;0;0;-1;1174075.738220214;11.3176
2;1;0;-1;-1;1;-1;-1;139;47.694465;-3.707638333333333;4.199999809265137;2;98.0999984741211;-1;-1;0;0;-1;1174084.517730712;8.7795
1;1;0;-1;541;6;-1;-1;540;47.69444166666667;-3.707365;4.099999904632568;2;92.5999984741211;-1;-1;0;0;-1;1174095.223449706;10.7057
2;1;0;-1;-1;3;-1;-1;1635;47.694388333333336;-3.7065566666666667;4.199999809265137;2;94.9000015258789;-1;-1;0;0;-1;1174124.421508789;29.1981
1;3;0;-1;-1;-1;163;1;2060;47.694361666666666;-3.7062316666666666;4.5;2;94.0999984741211;-1;-1;0;0;-1;1174135.739044188;11.3175
2;1;0;-1;-1;3;-1;-1;878;47.694315;-3.70544;4.199999809265137;2;100.0999984741211;-1;-1;0;0;-1;1174164.219604492;28.4806
1;1;0;-1;-1;3;-1;-1;1256;47.69428666666666;-3.70512;4.300000190734863;2;97.0;-1;-1;0;0;-1;1174174.299346923;10.0797
1;1;0;-1;541;4;-1;-1;540;47.69421166666667;-3.7039733333333333;5.099999904632568;2;93.4000015258789;-1;-1;0;0;-1;1174215.221282958;40.9219
2;1;0;-1;-1;7;-1;-1;193;47.691296666666666;-3.6973766666666665;7.300000190734863;2;139.10000610351562;-1;-1;0;0;-1;1174445.9788208;230.7575
1;1;0;-1;1326;2;-1;-1;1325;47.698076666666665;-3.701755;7.199999809265137;2;217.6999969482422;-1;-1;0;0;-1;1175316.138580322;870.1598
2;1;0;-1;1643;4;-1;-1;1642;47.69580333333333;-3.703343333333333;8.199999809265137;2;205.6999969482422;-1;-1;0;0;-1;1175384.604034423;68.4655
2;1;0;-1;-1;3;-1;-1;1642;47.69376833333333;-3.704535;8.0;2;204.3000030517578;-1;-1;0;0;-1;1175444.603637695;59.9996
2;1;0;2244;-1;0;-1;-1;198;47.71008;-3.7402433333333334;7.699999809265137;2;264.8999938964844;-1;-1;0;0;-1;1176366.078155517;921.4745
2;1;0;-1;-1;3;-1;-1;192;47.70983;-3.7435;8.0;2;255.89999389648438;-1;-1;0;0;-1;1176425.917236327;59.8391
2;1;0;-1;1660;4;-1;-1;1659;47.71241333333333;-3.73321;4.0;2;264.5;-1;-1;0;0;-1;1177245.043090819;819.1259
2;1;0;-1;-1;5;-1;-1;901;47.711995;-3.7356783333333334;3.200000047683716;2;259.79998779296875;-1;-1;0;0;-1;1177344.838378906;99.7953
1;1;0;-1;-1;1;-1;-1;1275;47.71196833333333;-3.7358783333333334;2.700000047683716;0;256.8999938964844;-1;-1;0;0;-1;1177354.801483153;9.9631
2;3;0;-1;-1;-1;70;1;148;47.711845;-3.73648;3.200000047683716;2;260.1000061035156;-1;-1;0;0;-1;1177384.763885498;29.9624
1;1;0;-1;-1;1;-1;-1;2048;47.711625;-3.7374916666666667;2.5999999046325684;0;249.8000030517578;-1;-1;0;0;-1;1177435.396942138;50.6331
1;1;0;-1;-1;3;-1;-1;565;47.71154;-3.7379116666666667;3.200000047683716;2;255.39999389648438;-1;-1;0;0;-1;1177455.876739501;20.4798
2;1;0;-1;-1;3;-1;-1;1684;47.719361666666664;-3.76722;1.399999976158142;0;115.0999984741211;-1;-1;0;0;-1;1179645.699798583;2189.8231
2;1;0;-1;1685;2;-1;-1;1684;47.71885666666667;-3.7663966666666666;3.799999952316284;2;141.1999969482422;-1;-1;0;0;-1;1179705.676971434;59.9772
1;1;0;-1;-1;5;-1;-1;2002;47.71874666666667;-3.7662466666666665;4.0;2;138.60000610351562;-1;-1;0;0;-1;1179714.179107666;8.5021
2;1;0;-1;-1;1;-1;-1;156;47.718585;-3.766086666666667;3.799999952316284;2;148.60000610351562;-1;-1;0;0;-1;1179724.938903808;10.7598
1;1;0;-1;-1;1;-1;-1;561;47.71843166666667;-3.76591;3.700000047683716;2;147.6999969482422;-1;-1;0;0;-1;1179735.740539551;10.8016
2;1;0;-1;935;4;-1;-1;933;47.718293333333335;-3.7657783333333334;3.4000000953674316;2;142.10000610351562;-1;-1;0;0;-1;1179745.676757811;9.9362
1;1;0;-1;1279;2;-1;-1;1278;47.7182;-3.76565;3.200000047683716;2;141.10000610351562;-1;-1;0;0;-1;1179754.858764648;9.182
2;1;0;-1;-1;1;-1;-1;1684;47.71809833333333;-3.76544;3.4000000953674316;2;126.4000015258789;-1;-1;0;0;-1;1179765.676971434;10.8182
1;1;0;-1;2004;4;-1;-1;2003;47.718028333333336;-3.7653033333333332;3.0;1;129.3000030517578;-1;-1;0;0;-1;1179774.197113036;8.5201
2;1;0;2241;-1;0;-1;-1;156;47.717938333333336;-3.765128333333333;3.0999999046325684;2;134.3000030517578;-1;-1;0;0;-1;1179784.939117431;10.742
1;1;0;2199;-1;0;-1;-1;561;47.71785166666667;-3.76492;3.700000047683716;2;116.80000305175781;-1;-1;0;0;-1;1179795.742675781;10.8036
2;1;0;-1;-1;3;-1;-1;933;47.717776666666666;-3.7647433333333336;3.299999952316284;2;119.4000015258789;-1;-1;0;0;-1;1179805.677001952;9.9343
1;1;0;-1;-1;3;-1;-1;2003;47.717605;-3.764151666666667;3.5;2;114.69999694824219;-1;-1;0;0;-1;1179834.204071044;28.5271
1;1;0;-1;-1;1;-1;-1;2050;47.706498333333336;-3.7707683333333333;3.200000047683716;2;171.39999389648438;-1;-1;0;0;-1;1183735.417694091;3901.2136
2;1;0;-1;-1;1;-1;-1;189;47.70374;-3.7658766666666668;3.0;1;128.60000610351562;-1;-1;0;0;-1;1184045.796936035;310.3792
1;1;0;-1;-1;1;-1;-1;2005;47.72083333333333;-3.74151;0.6000000238418579;0;285.5;-1;-1;0;0;-1;1186974.196929931;2928.4
2;1;0;-1;189;2;-1;-1;188;47.720841666666665;-3.7415833333333333;0.8999999761581421;0;272.70001220703125;-1;-1;0;0;-1;1186985.757232666;11.5603
1;1;0;-1;-1;5;-1;-1;516;47.720965;-3.7421866666666666;1.399999976158142;0;186.89999389648438;-1;-1;0;0;-1;1187114.517181396;128.7599
2;1;0;-1;-1;1;-1;-1;933;47.72092;-3.742156666666667;1.600000023841858;0;148.10000610351562;-1;-1;0;0;-1;1187125.618469238;11.1013
1;1;0;-1;-1;3;-1;-1;1321;47.720855;-3.7420566666666666;2.200000047683716;0;138.89999389648438;-1;-1;0;0;-1;1187135.956909179;10.3384
2;1;0;2256;-1;0;-1;-1;1633;47.72076666666667;-3.7419716666666667;2.5;0;146.8000030517578;-1;-1;0;0;-1;1187144.277252196;8.3203
1;1;0;-1;2015;6;-1;-1;2014;47.72067666666667;-3.741826666666667;2.9000000953674316;0;129.1999969482422;-1;-1;0;0;-1;1187154.437561035;10.1603
2;1;0;-1;1640;4;-1;-1;1639;47.720173333333335;-3.74101;2.9000000953674316;0;125.0;-1;-1;0;0;-1;1187204.441925048;50.0044
1;1;0;-1;-1;5;-1;-1;1292;47.718448333333335;-3.7379233333333333;3.5999999046325684;2;130.5;-1;-1;0;0;-1;1187375.20135498;170.7594
2;1;0;-1;-1;1;-1;-1;1639;47.718356666666665;-3.7377766666666665;3.0999999046325684;2;136.5;-1;-1;0;0;-1;1187384.440460204;9.2391
1;1;0;-1;2015;2;-1;-1;2014;47.718266666666665;-3.73758;3.5;2;121.69999694824219;-1;-1;0;0;-1;1187394.438140869;9.9977
2;1;0;-1;-1;1;-1;-1;161;47.716321666666666;-3.7352666666666665;5.699999809265137;2;168.89999389648438;-1;-1;0;0;-1;1187525.043853759;130.6057
1;1;0;2217;-1;0;-1;-1;2072;47.69837666666667;-3.7156166666666666;7.300000190734863;2;116.4000015258789;-1;-1;0;0;-1;1188295.977294921;770.9334
2;1;0;-1;192;4;-1;-1;190;47.68780666666667;-3.685745;7.699999809265137;2;103.19999694824219;-1;-1;0;0;-1;1188965.818695068;669.8414
2;1;0;-1;-1;1;-1;-1;1639;47.689935;-3.65718;7.800000190734863;2;253.10000610351562;-1;-1;0;0;-1;1189724.441253661;758.6226
2;1;0;-1;131;4;-1;-1;130;47.6898;-3.65826;8.5;2;260.3999938964844;-1;-1;0;0;-1;1189744.203399658;19.7621
1;1;0;2201;-1;0;-1;-1;572;47.68971333333333;-3.6588583333333333;8.300000190734863;2;260.6000061035156;-1;-1;0;0;-1;1189755.996551513;11.7932
2;1;0;-1;919;6;-1;-1;917;47.689655;-3.659355;8.0;2;256.29998779296875;-1;-1;0;0;-1;1189765.196899413;9.2003
1;1;0;2221;-1;0;-1;-1;1287;47.689555;-3.659901666666667;8.100000381469727;2;255.0;-1;-1;0;0;-1;1189775.037597656;9.8407
1;1;0;-1;-1;3;-1;-1;524;47.689168333333335;-3.662055;8.199999809265137;2;248.0;-1;-1;0;0;-1;1189814.697937011;39.6603
2;1;0;-1;131;2;-1;-1;130;47.68854666666667;-3.6646266666666665;7.900000095367432;2;221.6999969482422;-1;-1;0;0;-1;1189864.199981688;49.502
2;1;0;-1;1692;6;-1;-1;1691;47.6874;-3.6658566666666665;7.400000095367432;2;180.5;-1;-1;0;0;-1;1189905.81829834;41.6183
1;1;0;-1;-1;1;-1;-1;2007;47.687081666666664;-3.6659283333333335;7.900000095367432;2;189.8000030517578;-1;-1;0;0;-1;1189914.237121581;8.4188
2;1;0;-1;-1;1;-1;-1;130;47.68673666666667;-3.6659783333333333;8.100000381469727;2;181.3000030517578;-1;-1;0;0;-1;1189924.203552246;9.9664
1;1;0;-1;-1;1;-1;-1;524;47.686405;-3.6660116666666664;7.0;2;181.0;-1;-1;0;0;-1;1189934.698211669;10.4947
2;1;0;-1;-1;3;-1;-1;917;47.68604166666667;-3.6660383333333333;7.300000190734863;2;184.10000610351562;-1;-1;0;0;-1;1189945.197204589;10.499
2;1;0;-1;-1;5;-1;-1;1691;47.68536;-3.66611;7.199999809265137;2;183.6999969482422;-1;-1;0;0;-1;1189965.818237305;20.621
2;1;0;-1;1692;4;-1;-1;1692;47.683215;-3.66623;7.900000095367432;2;180.6999969482422;-1;-1;0;0;-1;1190025.8381958;60.02
1;1;0;-1;2059;4;-1;-1;2058;47.682856666666666;-3.6662133333333333;7.800000190734863;2;178.60000610351562;-1;-1;0;0;-1;1190035.596832275;9.7586
1;1;0;-1;564;6;-1;-1;563;47.68212333333334;-3.6662583333333334;7.800000190734863;2;180.8000030517578;-1;-1;0;0;-1;1190055.737731933;20.1409
