channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;1;0;-1;-1;3;-1;-1;357;47.584696666666666;-4.9844116666666665;15.399999618530273;4;333.3999938964844;333;0;0;0;-1;335114.883728027;0.0
2;3;0;-1;-1;-1;107;0;1206;47.593833333333336;-4.991208333333334;15.5;4;332.3999938964844;333;0;0;0;-1;335257.518127441;142.6344
2;1;0;-1;-1;7;-1;-1;1479;47.594348333333336;-4.991603333333333;15.600000381469727;4;331.79998779296875;333;0;0;0;-1;335264.820617675;7.3025
2;1;0;-1;-1;7;-1;-1;145;47.59589833333333;-4.992801666666667;15.800000190734863;4;331.1000061035156;333;0;0;0;-1;335289.237487792;24.4169
1;3;0;-1;-1;-1;90;0;572;47.596691666666665;-4.99338;15.800000190734863;4;332.5;334;0;0;0;-1;335300.637939452;11.4005
2;3;0;-1;-1;-1;312;0;1788;47.60276833333333;-4.997825;16.0;4;332.0;332;0;0;0;-1;335393.037689209;92.3997
2;1;0;-1;1007;6;-1;-1;1008;47.609253333333335;-5.002655;15.899999618530273;4;332.5;333;0;0;0;-1;335492.260498046;99.2228
1;3;0;-1;-1;-1;118;0;987;47.613186666666664;-5.005553333333333;15.600000381469727;4;332.29998779296875;333;0;0;0;-1;335551.676971434;59.4165
2;3;0;-1;-1;-1;126;0;1183;47.61351666666667;-5.00581;15.899999618530273;4;332.3999938964844;332;0;0;0;-1;335556.923400878;5.2464
1;3;0;-1;-1;-1;131;0;1252;47.61358;-5.005861666666667;15.699999809265137;4;332.20001220703125;332;0;0;0;-1;335558.761444091;1.838
2;3;0;-1;-1;-1;72;0;2173;47.615201666666664;-5.007088333333333;15.399999618530273;4;333.5;333;0;0;0;-1;335583.323883056;24.5624
2;1;0;-1;149;6;-1;-1;149;47.615595;-5.007366666666667;15.5;4;333.3999938964844;333;0;0;0;-1;335589.357391357;6.0335
1;3;0;-1;-1;-1;156;0;809;47.61673166666667;-5.008205;15.0;4;333.8999938964844;334;0;0;0;-1;335606.938598632;17.5812
2;1;0;-1;-1;7;-1;-1;1487;47.62531333333333;-5.01456;14.800000190734863;4;332.0;332;0;0;0;-1;335745.018188476;138.0796
2;3;0;-1;-1;-1;141;0;116;47.626778333333334;-5.015715;14.899999618530273;4;332.0;333;0;0;0;-1;335768.458038329;23.4398
1;3;0;-1;-1;-1;76;0;127;47.626778333333334;-5.015715;14.899999618530273;4;332.0;333;0;0;0;-1;335768.763916015;0.3059
1;3;0;-1;-1;-1;446;1;371;47.62727833333334;-5.016088333333333;15.0;4;332.8999938964844;333;0;0;0;-1;335775.277374267;6.5135
1;3;0;-1;-1;-1;442;1;818;47.62803666666667;-5.016645;15.100000381469727;4;333.5;333;0;0;0;-1;335787.177856445;11.9005
2;3;0;-1;-1;-1;139;0;1929;47.629803333333335;-5.017993333333333;15.300000190734863;4;332.0;332;0;0;0;-1;335816.797851562;29.62
1;1;0;-1;817;4;-1;-1;818;47.63183;-5.01954;15.199999809265137;4;333.8999938964844;333;0;0;0;-1;335847.177703857;30.3799
2;1;0;-1;-1;3;-1;-1;1028;47.63599;-5.022633333333333;15.899999618530273;4;332.6000061035156;332;0;0;0;-1;335912.777740478;65.6
1;3;0;-1;-1;-1;331;0;187;47.63850333333333;-5.024548333333334;16.0;4;331.79998779296875;332;0;0;0;-1;335950.363800048;37.5861
2;3;0;-1;-1;-1;104;0;195;47.63850333333333;-5.024548333333334;16.0;4;331.79998779296875;332;0;0;0;-1;335950.559448241;0.1956
2;1;0;-1;567;4;-1;-1;568;47.639226666666666;-5.025101666666667;15.899999618530273;4;332.8999938964844;333;0;0;0;-1;335960.524139404;9.9647
1;3;0;-1;-1;-1;42;0;617;47.639295;-5.025143333333333;15.899999618530273;4;333.70001220703125;333;0;0;0;-1;335961.817504882;1.2934
1;3;0;-1;-1;-1;154;0;965;47.639895;-5.0256;16.0;4;332.70001220703125;332;0;0;0;-1;335971.097442626;9.2799
1;3;0;-1;-1;-1;129;0;1291;47.64049333333333;-5.026063333333333;16.0;4;332.3999938964844;333;0;0;0;-1;335979.804718017;8.7073
2;3;0;-1;-1;-1;420;1;1487;47.64082833333333;-5.026318333333333;16.100000381469727;4;332.3999938964844;332;0;0;0;-1;335985.017547607;5.2128
2;1;0;-1;1486;4;-1;-1;1487;47.64481833333333;-5.029263333333334;15.899999618530273;4;332.3999938964844;333;0;0;0;-1;336045.017608642;60.0001
2;3;0;-1;-1;-1;123;0;1195;47.648336666666665;-5.031906666666667;16.0;4;333.8999938964844;333;0;0;0;-1;336097.241455078;52.2238
2;3;0;-1;-1;-1;460;1;1487;47.65271833333333;-5.0351566666666665;15.699999809265137;4;333.20001220703125;332;0;0;0;-1;336165.017639159;67.7762
1;1;0;-1;810;4;-1;-1;810;47.659415;-5.040238333333333;16.0;4;333.20001220703125;333;0;0;0;-1;336266.978729247;101.9611
1;3;0;-1;-1;-1;56;0;1025;47.663775;-5.043423333333333;15.600000381469727;4;333.70001220703125;333;0;0;0;-1;336332.697662353;65.7189
2;3;0;-1;-1;-1;427;1;1487;47.664561666666664;-5.044016666666667;15.800000190734863;4;332.79998779296875;332;0;0;0;-1;336345.01776123;12.3201
1;1;0;-1;1700;2;-1;-1;1701;47.66495833333333;-5.044301666666667;15.699999809265137;4;333.79998779296875;332;0;0;0;-1;336350.718261718;5.7005
2;1;0;-1;-1;7;-1;-1;1914;47.66535;-5.044618333333333;16.0;4;332.3999938964844;332;0;0;0;-1;336356.399108886;5.6808
1;3;0;-1;-1;-1;293;0;1999;47.665481666666665;-5.044713333333333;15.899999618530273;4;332.8999938964844;332;0;0;0;-1;336358.658264159;2.2592
1;1;0;-1;-1;5;-1;-1;2153;47.665745;-5.044913333333334;15.899999618530273;4;332.79998779296875;332;0;0;0;-1;336362.798065185;4.1398
2;1;0;-1;135;4;-1;-1;136;47.66614333333333;-5.045208333333333;16.100000381469727;4;333.6000061035156;332;0;0;0;-1;336369.000488281;6.2024
1;1;0;2255;-1;0;-1;-1;1701;47.673005;-5.050236666666667;16.200000762939453;4;334.70001220703125;332;0;0;0;-1;336470.718353271;101.7179
2;1;0;-1;135;2;-1;-1;136;47.6742;-5.051138333333333;15.899999618530273;4;334.0;331;0;0;0;-1;336489.002441406;18.2841
1;1;0;-1;371;2;-1;-1;372;47.674595;-5.051443333333333;16.0;4;332.70001220703125;331;0;0;0;-1;336495.279968261;6.2775
2;1;0;-1;-1;3;-1;-1;568;47.67498166666667;-5.051756666666667;15.800000190734863;4;332.1000061035156;331;0;0;0;-1;336500.522521972;5.2426
1;1;0;2223;-1;0;-1;-1;810;47.675385;-5.052043333333334;15.899999618530273;4;334.0;331;0;0;0;-1;336506.978424072;6.4559
2;1;0;-1;-1;5;-1;-1;1020;47.675785;-5.05234;16.0;4;333.3999938964844;331;0;0;0;-1;336512.55984497;5.5814
