channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;2261;-1;0;-1;-1;1715;49.04142;-4.512671666666667;8.100000381469727;2;233.1999969482422;232;0;0;0;-1;1166206.583374022;0.0
1;1;0;-1;2098;4;-1;-1;2097;49.04116833333333;-4.513171666666667;8.100000381469727;2;233.3000030517578;233;0;0;0;-1;1166216.782440185;10.1991
1;1;0;-1;625;2;-1;-1;624;49.04071833333333;-4.514086666666667;8.100000381469727;2;233.60000610351562;231;0;0;0;-1;1166237.501434326;20.719
1;1;0;-1;656;4;-1;-1;655;49.02569666666667;-4.54339;8.100000381469727;2;231.5;233;0;0;0;-1;1166898.31677246;660.8153
2;1;0;2213;-1;0;-1;-1;1759;48.84105;-4.877323333333333;7.800000190734863;2;229.5;229;0;0;0;-1;1174727.717224121;7829.4005
1;1;0;-1;1404;4;-1;-1;1403;48.83687833333333;-4.88442;7.800000190734863;2;230.10000610351562;229;0;0;0;-1;1174898.218902587;170.5017
1;1;0;-1;-1;3;-1;-1;1394;48.826611666666665;-4.90194;8.0;2;227.89999389648438;229;0;0;0;-1;1175317.977752685;419.7589
2;1;0;-1;-1;1;-1;-1;1778;48.82346666666667;-4.907343333333333;7.900000095367432;2;228.0;228;0;0;0;-1;1175448.217620849;130.2399
1;1;0;-1;2115;4;-1;-1;2114;48.82324666666667;-4.9077166666666665;7.900000095367432;2;227.8000030517578;228;0;0;0;-1;1175457.17703247;8.9594
2;1;0;-1;-1;3;-1;-1;1768;48.817508333333336;-4.917506666666666;8.100000381469727;2;229.39999389648438;229;0;0;0;-1;1175687.961334228;230.7843
1;1;0;-1;2150;4;-1;-1;2149;48.812785;-4.92556;8.0;2;228.3000030517578;230;0;0;0;-1;1175878.097229003;190.1359
1;1;0;-1;-1;5;-1;-1;1394;48.80002833333333;-4.947358333333334;8.0;2;228.89999389648438;229;0;0;0;-1;1176397.981018065;519.8838
1;1;0;-1;-1;1;-1;-1;2106;48.79956833333333;-4.948161666666667;8.0;2;228.8000030517578;229;0;0;0;-1;1176416.957427978;18.9764
2;1;0;-1;-1;1;-1;-1;224;48.799348333333334;-4.948546666666667;8.100000381469727;2;229.0;228;0;0;0;-1;1176426.78338623;9.826
1;1;0;-1;1395;4;-1;-1;1394;48.79855166666667;-4.9499233333333335;8.199999809265137;2;227.6999969482422;229;0;0;0;-1;1176457.981475829;31.1981
2;1;0;2305;-1;0;-1;-1;224;48.797806666666666;-4.95116;8.199999809265137;2;227.89999389648438;231;0;0;0;-1;1176486.780334472;28.7989
2;1;0;-1;993;2;-1;-1;992;48.79730833333333;-4.952025;8.199999809265137;2;228.8000030517578;231;0;0;0;-1;1176507.263519287;20.4832
2;1;0;-1;1765;4;-1;-1;1764;48.79678833333333;-4.952945;8.199999809265137;2;230.3000030517578;230;0;0;0;-1;1176527.837554931;20.574
1;1;0;-1;-1;3;-1;-1;654;48.79453;-4.95686;8.199999809265137;2;226.60000610351562;230;0;0;0;-1;1176618.23776245;90.4002
2;1;0;-1;1765;2;-1;-1;1764;48.793771666666665;-4.958138333333333;8.100000381469727;2;228.6999969482422;230;0;0;0;-1;1176647.838256835;29.6005
2;1;0;-1;-1;1;-1;-1;1764;48.79230166666667;-4.960673333333333;8.100000381469727;2;228.6999969482422;230;0;0;0;-1;1176707.837615966;59.9994
1;1;0;-1;-1;5;-1;-1;619;48.78709166666667;-4.9697016666666665;8.100000381469727;2;228.39999389648438;229;0;0;0;-1;1176917.317077636;209.4795
2;1;0;-1;-1;1;-1;-1;252;48.78434166666667;-4.97448;8.199999809265137;2;229.1999969482422;228;0;0;0;-1;1177027.518157958;110.2011
1;1;0;-1;-1;3;-1;-1;619;48.78409166666667;-4.974915;8.199999809265137;2;229.10000610351562;228;0;0;0;-1;1177037.317169188;9.799
2;1;0;-1;-1;3;-1;-1;222;48.78136333333333;-4.979608333333333;8.199999809265137;2;228.0;229;0;0;0;-1;1177146.717102051;109.3999
1;1;0;-1;1347;2;-1;-1;1346;48.76849;-5.001835;8.300000190734863;2;228.60000610351562;230;0;0;0;-1;1177656.676849364;509.9597
2;1;0;-1;-1;1;-1;-1;1759;48.759075;-5.01794;8.199999809265137;2;229.39999389648438;229;0;0;0;-1;1178027.697662353;371.0208
1;1;0;-1;-1;3;-1;-1;2142;48.757285;-5.0210083333333335;8.199999809265137;2;228.8000030517578;229;0;0;0;-1;1178097.8984375;70.2008
1;1;0;-1;-1;3;-1;-1;599;48.75680833333333;-5.021833333333333;8.199999809265137;2;229.3000030517578;229;0;0;0;-1;1178116.782135009;18.8837
1;1;0;-1;2143;2;-1;-1;2142;48.755768333333336;-5.023598333333333;8.300000190734863;2;228.39999389648438;230;0;0;0;-1;1178157.897979736;41.1158
2;1;0;-1;-1;7;-1;-1;235;48.73576166666667;-5.058175;8.399999618530273;2;228.8000030517578;229;0;0;0;-1;1178947.061309814;789.1633
2;1;0;2259;-1;0;-1;-1;232;48.465518333333335;-5.354993333333334;8.899999618530273;2;124.4000015258789;120;0;0;0;-1;1188186.923278808;9239.862
1;1;0;-1;-1;5;-1;-1;1366;48.45128166666667;-5.322773333333333;8.699999809265137;2;125.30000305175781;116;0;0;0;-1;1188817.157775878;630.2345
1;1;0;-1;1404;2;-1;-1;1403;48.438363333333335;-5.29078;9.100000381469727;2;122.30000305175781;118;0;0;0;-1;1189418.139526367;600.9818
1;1;0;-1;-1;5;-1;-1;2128;48.437935;-5.28976;9.100000381469727;2;122.5;119;0;0;0;-1;1189437.476989746;19.3375
2;1;0;-1;-1;7;-1;-1;1754;48.424795;-5.261828333333334;9.5;2;127.69999694824219;122;0;0;0;-1;1189967.497283934;530.0203
1;1;0;-1;1347;6;-1;-1;1346;48.421933333333335;-5.2562066666666665;9.300000190734863;2;128.10000610351562;122;0;0;0;-1;1190076.617584228;109.1203
2;1;0;-1;-1;5;-1;-1;1754;48.421635;-5.25564;9.399999618530273;2;128.1999969482422;122;0;0;0;-1;1190087.49734497;10.8798
2;1;0;-1;-1;1;-1;-1;1005;48.420548333333336;-5.253576666666667;9.399999618530273;2;128.0;122;0;0;0;-1;1190127.520172118;40.0228
2;3;0;-1;-1;-1;1541;1;1006;48.41077833333333;-5.2350183333333336;9.600000381469727;2;129.10000610351562;122;0;0;0;-1;1190487.561309814;360.0411
2;1;0;-1;-1;3;-1;-1;1767;48.410195;-5.233933333333334;9.600000381469727;2;128.8000030517578;123;0;0;0;-1;1190507.838653564;20.2773
2;1;0;2245;-1;0;-1;-1;246;48.409666666666666;-5.232945;9.699999809265137;2;129.1999969482422;121;0;0;0;-1;1190527.279693603;19.441
1;1;0;-1;1367;2;-1;-1;1366;48.408835;-5.231373333333333;9.600000381469727;2;127.5999984741211;118;0;0;0;-1;1190557.141540527;29.8618
