channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;1;0;-1;-1;1;-1;-1;1487;48.73023166666667;-5.081413333333333;8.800000190734863;2;211.8000030517578;225;0;0;0;-1;616963.498931884;0.0
2;3;0;-1;-1;-1;209;1;1446;48.196938333333335;-5.331956666666667;11.0;2;148.60000610351562;153;0;0;0;-1;639162.279907226;22198.781
2;1;0;2212;-1;0;-1;-1;1446;48.19469;-5.329773333333334;10.199999809265137;2;138.8000030517578;156;0;0;0;-1;639222.27859497;59.9987
1;3;0;-1;-1;-1;204;1;1824;48.19209;-5.327305;10.699999809265137;2;149.8000030517578;154;0;0;0;-1;639292.358581543;70.08
1;1;0;2281;-1;0;-1;-1;1038;48.190643333333334;-5.325866666666666;10.5;2;141.89999389648438;152;0;0;0;-1;639331.398284912;39.0397
1;1;0;2217;-1;0;-1;-1;1824;48.18769833333333;-5.322861666666666;10.899999618530273;2;139.5;153;0;0;0;-1;639412.358581543;80.9603
1;1;0;2229;-1;0;-1;-1;298;48.18474833333333;-5.3199;10.100000381469727;2;151.60000610351562;153;0;0;0;-1;639491.657867431;79.2993
2;3;0;-1;-1;-1;0;0;1165;48.18161666666666;-5.3168283333333335;10.300000190734863;2;145.10000610351562;154;0;0;0;-1;639574.776947021;83.1191
2;1;0;-1;1408;2;-1;-1;1408;48.181335;-5.31654;10.0;2;158.6999969482422;153;0;0;0;-1;639581.257751464;6.4808
1;1;0;-1;1791;2;-1;-1;1791;48.180951666666665;-5.316213333333334;9.399999618530273;2;151.6999969482422;152;0;0;0;-1;639591.477722167;10.22
2;1;0;-1;-1;7;-1;-1;2147;48.1806;-5.315911666666667;10.300000190734863;2;142.6999969482422;151;0;0;0;-1;639600.983673095;9.506
2;3;0;-1;-1;-1;287;1;627;48.179833333333335;-5.315096666666666;11.300000190734863;2;147.8000030517578;154;0;0;0;-1;639620.438110351;19.4544
1;1;0;-1;-1;7;-1;-1;1020;48.179453333333335;-5.314756666666667;10.300000190734863;2;132.6999969482422;153;0;0;0;-1;639630.917419433;10.4793
2;1;0;-1;627;2;-1;-1;627;48.177546666666665;-5.312973333333334;10.399999618530273;2;141.5;153;0;0;0;-1;639680.438262939;49.5208
2;1;0;-1;-1;1;-1;-1;627;48.17523333333333;-5.31082;10.5;2;140.60000610351562;154;0;0;0;-1;639740.43786621;59.9996
1;1;0;-1;-1;1;-1;-1;277;48.173325;-5.308923333333333;9.800000190734863;2;147.89999389648438;150;0;0;0;-1;639791.097473144;50.6596
2;1;0;-1;-1;7;-1;-1;668;48.17074;-5.306315;11.300000190734863;2;138.60000610351562;152;0;0;0;-1;639861.541229247;70.4438
2;1;0;-1;1422;2;-1;-1;1422;48.169985;-5.305563333333334;11.5;2;137.0;152;0;0;0;-1;639881.637481688;20.0963
2;1;0;-1;2147;2;-1;-1;2147;48.16927166666667;-5.304853333333333;10.600000381469727;2;154.6999969482422;151;0;0;0;-1;639900.984191894;19.3467
1;1;0;-1;1020;2;-1;-1;1020;48.168165;-5.303725;9.600000381469727;2;140.6999969482422;152;0;0;0;-1;639930.916748046;29.9326
2;1;0;2257;-1;0;-1;-1;2147;48.16482833333333;-5.300308333333334;9.800000190734863;2;134.1999969482422;152;0;0;0;-1;640020.98260498;90.0659
1;1;0;-1;284;2;-1;-1;284;48.16441;-5.2999133333333335;9.600000381469727;2;137.60000610351562;152;0;0;0;-1;640031.304168701;10.3216
2;1;0;-1;668;4;-1;-1;668;48.164026666666665;-5.2995616666666665;9.600000381469727;2;146.3000030517578;151;0;0;0;-1;640041.544067382;10.2399
1;1;0;2260;-1;0;-1;-1;1019;48.16368166666667;-5.299255;10.5;2;137.8000030517578;151;0;0;0;-1;640050.901031493;9.357
1;1;0;-1;1811;4;-1;-1;1811;48.162886666666665;-5.298413333333333;10.899999618530273;2;146.39999389648438;153;0;0;0;-1;640072.001556396;21.1005
1;1;0;-1;-1;1;-1;-1;284;48.1621;-5.2976616666666665;9.800000190734863;2;158.1999969482422;152;0;0;0;-1;640091.303314209;19.3018
1;5;-1;-1;-1;-1;-1;-1;600;-1;-1;-1;0;-1;-1;-1;-1;-1;0;640099.717315674;8.414
2;1;0;-1;-1;3;-1;-1;667;48.16173666666667;-5.297291666666666;10.800000190734863;2;139.60000610351562;153;0;0;0;-1;640101.517425536;1.8001
1;1;0;-1;1030;4;-1;-1;1030;48.161343333333335;-5.296936666666666;9.600000381469727;2;131.89999389648438;151;0;0;0;-1;640111.179077148;9.6617
2;1;0;-1;1416;4;-1;-1;1416;48.16095833333333;-5.296583333333333;9.899999618530273;2;137.60000610351562;150;0;0;0;-1;640121.460601806;10.2815
1;1;0;-1;-1;3;-1;-1;1811;48.16058666666667;-5.296196666666667;10.399999618530273;2;134.60000610351562;152;0;0;0;-1;640132.001617431;10.541
2;1;0;-1;2154;2;-1;-1;2154;48.16020833333334;-5.295823333333334;8.899999618530273;2;159.0;151;0;0;0;-1;640141.157318115;9.1557
1;1;0;2266;-1;0;-1;-1;283;48.15983333333333;-5.295425;10.0;2;150.3000030517578;154;0;0;0;-1;640151.277770995;10.1205
2;1;0;-1;668;2;-1;-1;668;48.15944666666667;-5.295096666666667;9.699999809265137;2;143.6999969482422;153;0;0;0;-1;640161.541961669;10.2642
2;1;0;-1;-1;1;-1;-1;2154;48.15792833333333;-5.293635;9.399999618530273;2;136.1999969482422;151;0;0;0;-1;640201.156951904;39.615
2;1;0;-1;1416;2;-1;-1;1416;48.156395;-5.292121666666667;12.399999618530273;2;125.9000015258789;152;0;0;0;-1;640241.460205078;40.3033
1;3;0;-1;-1;-1;246;1;300;48.15526333333333;-5.290923333333334;10.5;2;133.6999969482422;151;0;0;0;-1;640271.717224121;30.257
1;3;0;-1;-1;-1;245;0;546;48.155005;-5.290663333333334;9.600000381469727;2;147.5;149;0;0;0;-1;640278.276611327;6.5594
2;1;0;2281;-1;0;-1;-1;668;48.15490166666667;-5.290545;9.300000190734863;2;138.8000030517578;151;0;0;0;-1;640281.51776123;3.2411
1;3;0;-1;-1;-1;0;0;791;48.15479833333333;-5.290395;10.5;2;136.10000610351562;152;0;0;0;-1;640284.803497314;3.2857
1;1;0;-1;-1;1;-1;-1;1030;48.15452166666667;-5.2901533333333335;9.899999618530273;2;146.8000030517578;151;0;0;0;-1;640291.179016113;6.3755
2;1;0;-1;-1;1;-1;-1;1416;48.15415333333333;-5.28975;9.800000190734863;2;164.39999389648438;153;0;0;0;-1;640301.477111816;10.2981
1;1;0;2235;-1;0;-1;-1;1811;48.153778333333335;-5.2894033333333335;11.199999809265137;2;130.10000610351562;154;0;0;0;-1;640311.997009276;10.5199
2;1;0;-1;-1;5;-1;-1;2176;48.15338166666667;-5.289066666666667;8.199999809265137;2;151.0;149;0;0;0;-1;640321.740112305;9.7431
1;1;0;-1;-1;1;-1;-1;300;48.15302333333333;-5.288673333333334;10.699999809265137;2;140.10000610351562;152;0;0;0;-1;640331.716949463;9.9768
1;1;0;2250;-1;0;-1;-1;1030;48.152295;-5.2879;11.399999618530273;2;139.3000030517578;152;0;0;0;-1;640351.180084228;19.4631
2;1;0;2229;-1;0;-1;-1;1416;48.15190833333333;-5.287551666666666;8.899999618530273;2;152.60000610351562;149;0;0;0;-1;640361.476959228;10.2969
1;1;0;-1;1796;4;-1;-1;1796;48.15155333333333;-5.287123333333334;10.699999809265137;2;140.1999969482422;154;0;0;0;-1;640371.597412108;10.1205
2;1;0;-1;2176;4;-1;-1;2176;48.151158333333335;-5.286805;9.300000190734863;2;138.6999969482422;152;0;0;0;-1;640381.740142822;10.1427
