channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;-1;-1;1;-1;-1;1035;48.66208833333334;-5.997696666666666;13.199999809265137;2;214.10000610351562;212;0;0;0;-1;1133788.641479492;0.0
2;1;0;-1;1750;4;-1;-1;1749;48.53075333333334;-6.106988333333334;13.199999809265137;2;187.10000610351562;186;0;0;0;-1;1136207.65762329;2419.0161
2;1;0;-1;-1;5;-1;-1;263;48.52954;-6.107241666666667;13.199999809265137;2;186.89999389648438;186;0;0;0;-1;1136228.047729492;20.3901
2;1;0;-1;-1;3;-1;-1;1037;48.52825166666667;-6.107505;13.300000190734863;2;187.10000610351562;186;0;0;0;-1;1136248.683929442;20.6362
1;1;0;-1;-1;7;-1;-1;1403;48.52764333333333;-6.107631666666666;13.199999809265137;2;187.89999389648438;185;0;0;0;-1;1136258.442749022;9.7588
1;1;0;-1;616;2;-1;-1;615;48.495485;-6.108726666666667;13.199999809265137;2;175.0;172;0;0;0;-1;1136777.417022704;518.9743
1;1;0;-1;2167;2;-1;-1;2166;48.434415;-6.089531666666667;13.399999618530273;2;166.0;165;0;0;0;-1;1137778.757720947;1001.3407
2;1;0;2241;-1;0;-1;-1;289;48.4338;-6.089336666666667;13.399999618530273;2;167.1999969482422;165;0;0;0;-1;1137788.717498779;9.9598
1;1;0;-1;-1;1;-1;-1;1370;48.399226666666664;-6.076806666666666;13.5;2;166.89999389648438;164;0;0;0;-1;1138357.53918457;568.8217
2;1;0;-1;1739;2;-1;-1;1738;48.398615;-6.076586666666667;13.5;2;166.1999969482422;164;0;0;0;-1;1138367.363189696;9.824
1;1;0;-1;-1;3;-1;-1;1385;48.23993;-6.000791666666666;13.699999809265137;2;164.60000610351562;161;0;0;0;-1;1140997.919158934;2630.556
1;1;0;-1;36;2;-1;-1;34;47.60119;-5.277476666666667;12.600000381469727;2;117.69999694824219;119;0;0;0;-1;1155181.837707519;14183.9185
2;1;0;-1;393;2;-1;-1;392;47.56030833333333;-5.090588333333334;12.699999809265137;2;108.9000015258789;110;0;0;0;-1;1157411.360717773;2229.523
1;1;0;-1;60;4;-1;-1;59;47.55494;-5.0661933333333335;12.699999809265137;2;107.69999694824219;110;0;0;0;-1;1157702.479980468;291.1193
2;1;0;-1;-1;1;-1;-1;405;47.545703333333336;-5.0253733333333335;13.0;2;107.80000305175781;109;0;0;0;-1;1158191.697601318;489.2176
1;1;0;-1;-1;5;-1;-1;763;47.52390166666667;-4.9289483333333335;12.899999618530273;2;109.5;110;0;0;0;-1;1159341.237213134;1149.5396
1;1;0;-1;-1;3;-1;-1;1536;47.49839166666667;-4.816331666666667;12.699999809265137;2;109.30000305175781;110;0;0;0;-1;1160681.858459472;1340.6212
2;1;0;-1;423;4;-1;-1;422;47.470121666666664;-4.690593333333333;13.199999809265137;2;107.0;110;0;0;0;-1;1162152.141235351;1470.2828
1;1;0;-1;783;2;-1;-1;782;47.46766;-4.6795333333333335;13.100000381469727;2;108.19999694824219;110;0;0;0;-1;1162281.722991942;129.5818
2;1;0;-1;-1;3;-1;-1;1912;47.467056666666664;-4.67695;13.300000190734863;2;109.0999984741211;110;0;0;0;-1;1162311.859100341;30.1361
1;1;0;-1;-1;1;-1;-1;781;47.46647333333333;-4.67437;13.199999809265137;2;110.0999984741211;110;0;0;0;-1;1162341.720642089;29.8615
2;1;0;2273;-1;0;-1;-1;1912;47.46356333333333;-4.661456666666667;13.100000381469727;2;109.4000015258789;110;0;0;0;-1;1162491.858825683;150.1382
2;1;0;-1;1196;4;-1;-1;1195;47.46275;-4.6579283333333334;13.300000190734863;2;109.69999694824219;110;0;0;0;-1;1162532.738708495;40.8799
1;1;0;-1;773;4;-1;-1;772;47.46178666666667;-4.653693333333333;13.300000190734863;2;108.80000305175781;110;0;0;0;-1;1162581.461822509;48.7231
2;1;0;-1;-1;3;-1;-1;1195;47.46156333333333;-4.652736666666667;13.300000190734863;2;108.19999694824219;109;0;0;0;-1;1162592.738189696;11.2764
2;1;0;-1;1196;2;-1;-1;1195;47.46039666666667;-4.647503333333334;13.600000381469727;2;109.30000305175781;110;0;0;0;-1;1162652.738037108;59.9998
1;1;0;-1;-1;3;-1;-1;1542;47.46023;-4.646731666666667;13.199999809265137;2;108.5;110;0;0;0;-1;1162662.003479003;9.2654
2;1;0;-1;448;2;-1;-1;447;47.459595;-4.644;13.600000381469727;2;108.69999694824219;110;0;0;0;-1;1162692.803375244;30.7999
1;1;0;-1;773;2;-1;-1;772;47.459415;-4.6432166666666665;13.399999618530273;2;109.4000015258789;110;0;0;0;-1;1162701.461608886;8.6582
1;1;0;-1;17;2;-1;-1;16;47.458616666666664;-4.63971;13.5;2;108.4000015258789;110;0;0;0;-1;1162741.2991333;39.8375
2;1;0;-1;-1;1;-1;-1;446;47.45838833333333;-4.63875;13.399999618530273;2;108.80000305175781;110;0;0;0;-1;1162752.777893065;11.4788
2;1;0;2201;-1;0;-1;-1;1935;47.45638;-4.630021666666667;13.399999618530273;2;108.4000015258789;110;0;0;0;-1;1162852.477844238;99.7
2;1;0;-1;411;6;-1;-1;409;47.45598833333333;-4.62838;13.5;2;109.69999694824219;110;0;0;0;-1;1162871.798187255;19.3203
2;1;0;-1;1887;6;-1;-1;1886;47.45516666666666;-4.62491;13.300000190734863;2;108.5999984741211;109;0;0;0;-1;1162911.159942626;39.3618
1;1;0;-1;31;4;-1;-1;30;47.45494166666667;-4.624036666666667;13.5;2;110.30000305175781;109;0;0;0;-1;1162921.683715819;10.5238
