channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;2273;-1;0;-1;-1;242;47.33225;-4.7843583333333335;11.199999809265137;2;308.29998779296875;301;0;0;0;-1;888308.818450928;0.0
2;1;0;-1;-1;3;-1;-1;989;47.332845;-4.785525;11.199999809265137;2;307.20001220703125;301;0;0;0;-1;888328.738555907;19.9201
1;1;0;-1;1346;2;-1;-1;1345;47.33316;-4.78614;11.199999809265137;2;306.8999938964844;302;0;0;0;-1;888338.238433837;9.4999
2;1;0;-1;-1;5;-1;-1;1699;47.33345;-4.786691666666667;11.300000190734863;2;307.29998779296875;302;0;0;0;-1;888347.678558349;9.4401
1;1;0;-1;-1;3;-1;-1;2092;47.33762333333333;-4.794666666666667;11.300000190734863;2;308.3999938964844;302;0;0;0;-1;888478.157958984;130.4794
2;3;0;-1;-1;-1;4756;1;265;47.337985;-4.795335;11.300000190734863;2;308.3999938964844;302;0;0;0;-1;888489.438140869;11.2802
1;1;0;-1;-1;1;-1;-1;577;47.338271666666664;-4.7958783333333335;11.300000190734863;2;308.0;302;0;0;0;-1;888497.743927001;8.3058
1;1;0;-1;2137;2;-1;-1;2136;47.37047833333333;-4.8541783333333335;11.399999618530273;2;307.79998779296875;303;0;0;0;-1;889499.317352294;1001.5734
2;1;0;-1;204;4;-1;-1;203;47.39293833333333;-4.889171666666667;11.199999809265137;2;312.8999938964844;307;0;0;0;-1;890107.777282714;608.4599
2;1;0;-1;-1;1;-1;-1;971;47.39366;-4.890326666666667;11.300000190734863;2;311.5;307;0;0;0;-1;890128.241516113;20.4642
1;1;0;-1;1349;2;-1;-1;1349;47.39402166666667;-4.890905;11.300000190734863;2;312.1000061035156;307;0;0;0;-1;890138.32156372;10.08
2;1;0;2300;-1;0;-1;-1;1713;47.39438;-4.89149;11.300000190734863;2;312.20001220703125;307;0;0;0;-1;890148.038238525;9.7167
1;1;0;-1;2081;2;-1;-1;2081;47.394693333333336;-4.8919966666666665;11.199999809265137;2;312.1000061035156;308;0;0;0;-1;890157.842132568;9.8039
