channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;-1;-1;5;-1;-1;12;48.95244833333334;-5.680635;12.300000190734863;2;235.5;234;0;0;0;-1;1125181.417694091;0.0
2;3;0;-1;-1;-1;1857;1;1489;48.400605;-6.20738;12.0;2;210.39999389648438;209;0;0;0;-1;1137460.717010498;12279.2993
2;1;0;2254;-1;0;-1;-1;737;48.295631666666665;-6.295505;12.399999618530273;2;206.89999389648438;207;0;0;0;-1;1139600.664276123;2139.9473
1;1;0;-1;1115;4;-1;-1;1114;48.29512833333333;-6.295915;12.399999618530273;2;207.8000030517578;207;0;0;0;-1;1139610.69958496;10.0353
2;3;0;-1;-1;-1;1903;1;1481;48.294628333333335;-6.296326666666666;12.300000190734863;2;209.0;206;0;0;0;-1;1139620.501098632;9.8015
1;1;0;2207;-1;0;-1;-1;1903;48.294068333333335;-6.296751666666666;12.399999618530273;2;206.8000030517578;206;0;0;0;-1;1139631.73776245;11.2367
2;1;0;-1;-1;1;-1;-1;1501;48.26735;-6.317121666666667;12.300000190734863;2;208.0;207;0;0;0;-1;1140161.020355224;529.2826
2;1;0;-1;2233;6;-1;-1;2232;48.25721333333333;-6.32525;12.399999618530273;2;207.89999389648438;206;0;0;0;-1;1140360.524200439;199.5038
1;1;0;-1;1118;2;-1;-1;1117;48.20990333333334;-6.361433333333333;12.399999618530273;2;208.89999389648438;206;0;0;0;-1;1141290.777801513;930.2536
2;1;0;-1;-1;1;-1;-1;1532;48.209338333333335;-6.361861666666667;12.399999618530273;2;207.5;206;0;0;0;-1;1141301.838562011;11.0608
2;1;0;-1;-1;1;-1;-1;2238;48.208378333333336;-6.362611666666667;12.399999618530273;2;207.89999389648438;206;0;0;0;-1;1141320.682006835;18.8434
2;1;0;-1;-1;5;-1;-1;793;48.20731;-6.3634683333333335;12.399999618530273;2;208.60000610351562;206;0;0;0;-1;1141342.137908934;21.4559
1;1;0;-1;406;2;-1;-1;404;48.19251;-6.375178333333333;12.399999618530273;2;208.1999969482422;206;0;0;0;-1;1141631.777160644;289.6393
1;1;0;-1;1897;6;-1;-1;1897;48.159926666666664;-6.400411666666667;12.300000190734863;2;207.5;205;0;0;0;-1;1142271.558135985;639.781
1;1;0;-1;-1;7;-1;-1;353;48.158945;-6.401158333333333;12.399999618530273;2;206.6999969482422;205;0;0;0;-1;1142290.403533934;18.8454
1;1;0;-1;-1;1;-1;-1;354;48.140503333333335;-6.415791666666666;12.300000190734863;2;207.1999969482422;205;0;0;0;-1;1142650.420166015;360.0166
