channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;1;0;2306;-1;0;-1;-1;1829;47.73480333333333;-4.872471666666667;9.199999809265137;2;125.5999984741211;125;0;0;0;-1;115015.337951659;0.0
2;1;0;-1;-1;1;-1;-1;2228;47.734516666666664;-4.871925;8.899999618530273;2;125.30000305175781;125;0;0;0;-1;115025.978454589;10.6405
1;1;0;-1;-1;7;-1;-1;1885;47.733246666666666;-4.8692866666666665;9.300000190734863;2;123.0999984741211;126;0;0;0;-1;115076.838653564;50.8602
2;1;0;-1;713;2;-1;-1;713;47.732533333333336;-4.867871666666667;8.800000190734863;2;126.5;125;0;0;0;-1;115105.578033447;28.7394
2;3;0;-1;-1;-1;1324;1;1480;47.73202166666667;-4.866768333333333;9.300000190734863;2;123.9000015258789;126;0;0;0;-1;115126.02456665;20.4465
2;1;0;-1;-1;1;-1;-1;713;47.731006666666666;-4.864771666666667;9.100000381469727;2;128.89999389648438;124;0;0;0;-1;115165.577850341;39.5533
2;1;0;2223;-1;0;-1;-1;1480;47.73048166666667;-4.86367;9.399999618530273;2;124.4000015258789;125;0;0;0;-1;115186.023956298;20.4461
2;1;0;-1;700;6;-1;-1;700;47.72642833333333;-4.855346666666667;9.100000381469727;2;126.0999984741211;125;0;0;0;-1;115345.237609862;159.2137
1;1;0;-1;1077;4;-1;-1;1078;47.726173333333335;-4.85483;9.300000190734863;2;125.4000015258789;125;0;0;0;-1;115355.304168701;10.0666
1;1;0;-1;-1;1;-1;-1;1885;47.72407;-4.8505;9.600000381469727;2;127.0999984741211;126;0;0;0;-1;115436.83831787;81.5341
1;5;-1;-1;-1;-1;-1;-1;487;-1;-1;-1;0;-1;-1;-1;-1;-1;1;115519.556976318;82.7187
1;1;0;-1;-1;5;-1;-1;1820;47.69856166666667;-4.79778;9.100000381469727;2;125.30000305175781;125;0;0;0;-1;116455.083343505;935.5264
2;1;0;2281;-1;0;-1;-1;2022;47.92171166666667;-5.279176666666666;7.900000095367432;2;354.8999938964844;357;0;0;0;-1;785816.837890624;669361.7545
2;1;0;2321;-1;0;-1;-1;507;47.94415333333333;-5.283128333333333;7.800000190734863;2;350.20001220703125;358;0;0;0;-1;786436.443725586;619.6058
1;1;0;-1;-1;5;-1;-1;907;47.951008333333334;-5.285338333333334;7.800000190734863;2;346.79998779296875;355;0;0;0;-1;786627.118072509;190.6743
1;1;0;-1;-1;5;-1;-1;195;47.95249833333333;-5.285876666666667;7.900000095367432;2;346.70001220703125;357;0;0;0;-1;786668.123931884;41.0059
2;1;0;2235;-1;0;-1;-1;547;47.98409;-5.295963333333333;7.800000190734863;2;344.20001220703125;354;0;0;0;-1;787577.517944335;909.394
1;1;0;-1;900;4;-1;-1;900;47.984408333333334;-5.29608;7.800000190734863;2;344.3999938964844;354;0;0;0;-1;787586.903411864;9.3855
1;1;0;-1;-1;3;-1;-1;142;47.987896666666664;-5.297421666666667;7.800000190734863;2;341.29998779296875;353;0;0;0;-1;787686.717712402;99.8143
1;1;0;-1;900;2;-1;-1;899;47.98860166666667;-5.2976383333333334;7.800000190734863;2;347.70001220703125;354;0;0;0;-1;787706.89755249;20.1798
1;1;0;-1;-1;3;-1;-1;1665;47.98931666666667;-5.297915;7.599999904632568;2;345.29998779296875;353;0;0;0;-1;787727.299194335;20.4016
2;1;0;-1;-1;5;-1;-1;2034;47.98966;-5.298021666666667;7.599999904632568;2;346.79998779296875;351;0;0;0;-1;787737.139251709;9.8401
2;1;0;-1;-1;5;-1;-1;1288;47.993135;-5.299276666666667;7.800000190734863;2;348.0;354;0;0;0;-1;787837.261596679;100.1223
2;1;0;-1;537;2;-1;-1;537;48.003215;-5.302713333333333;8.0;2;348.3999938964844;355;0;0;0;-1;788117.222229003;279.9606
1;1;0;2238;-1;0;-1;-1;903;48.03073833333333;-5.312943333333333;7.699999809265137;2;343.20001220703125;354;0;0;0;-1;788906.997192382;789.775
2;1;0;-1;2076;2;-1;-1;2076;48.03184;-5.3134;7.800000190734863;2;344.0;354;0;0;0;-1;788938.257965087;31.2608
1;1;0;-1;152;2;-1;-1;152;48.03212166666667;-5.3135;7.800000190734863;2;344.3999938964844;355;0;0;0;-1;788946.9609375;8.703
1;1;0;-1;-1;1;-1;-1;152;48.03426;-5.314218333333334;7.699999809265137;2;345.0;354;0;0;0;-1;789006.957702636;59.9968
2;1;0;2251;-1;0;-1;-1;510;48.051715;-5.320343333333334;8.100000381469727;2;344.3999938964844;353;0;0;0;-1;789496.518280029;489.5606
2;1;0;-1;-1;5;-1;-1;512;48.05612333333333;-5.321841666666667;7.900000095367432;2;346.70001220703125;352;0;0;0;-1;789616.562438964;120.0442
2;1;0;-1;-1;3;-1;-1;1324;48.09138333333333;-5.3333683333333335;7.599999904632568;2;347.79998779296875;354;0;0;0;-1;790598.197296142;981.6349
2;1;0;2219;-1;0;-1;-1;2058;48.09205166666667;-5.333565;7.599999904632568;2;350.20001220703125;351;0;0;0;-1;790617.783843993;19.5865
1;1;0;-1;-1;5;-1;-1;203;48.09668;-5.335203333333333;8.0;2;348.70001220703125;355;0;0;0;-1;790748.317352294;130.5335
2;1;0;-1;-1;1;-1;-1;2027;48.10275;-5.337276666666667;7.900000095367432;2;344.6000061035156;353;0;0;0;-1;790916.939025878;168.6217
1;1;0;-1;204;2;-1;-1;203;48.103183333333334;-5.337415;7.900000095367432;2;347.70001220703125;354;0;0;0;-1;790928.317199706;11.3782
2;1;0;-1;-1;3;-1;-1;529;48.10347333333333;-5.337515;7.900000095367432;2;347.29998779296875;353;0;0;0;-1;790937.018524169;8.7013
2;1;0;-1;-1;1;-1;-1;1324;48.104263333333336;-5.3378;8.0;2;342.8999938964844;354;0;0;0;-1;790958.197021484;21.1785
1;1;0;-1;-1;7;-1;-1;1649;48.104555;-5.3378733333333335;8.100000381469727;2;346.70001220703125;353;0;0;0;-1;790966.858886718;8.6619
1;1;0;-1;-1;1;-1;-1;203;48.105356666666665;-5.338206666666666;8.199999809265137;2;345.29998779296875;353;0;0;0;-1;790988.31689453;21.458
1;1;0;2188;-1;0;-1;-1;203;48.10760833333333;-5.338938333333333;8.300000190734863;2;349.20001220703125;351;0;0;0;-1;791048.316711425;59.9998
1;1;0;-1;-1;3;-1;-1;901;48.10827833333333;-5.339188333333333;8.199999809265137;2;344.1000061035156;351;0;0;0;-1;791066.923309326;18.6066
2;1;0;-1;-1;5;-1;-1;1260;48.11295833333333;-5.340826666666667;7.699999809265137;2;351.5;353;0;0;0;-1;791196.481262206;129.558
1;1;0;-1;142;2;-1;-1;142;48.116191666666666;-5.341878333333334;7.900000095367432;2;352.6000061035156;355;0;0;0;-1;791286.683288573;90.202
