channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;2248;-1;0;-1;-1;1047;47.67020333333333;-4.706646666666667;16.899999618530273;4;296.1000061035156;297;0;0;0;-1;1094909.157714843;0.0
1;1;0;-1;-1;7;-1;-1;366;47.698568333333334;-4.790365;16.899999618530273;4;297.1000061035156;300;0;0;0;-1;1095730.998016357;821.8403
1;1;0;-1;-1;5;-1;-1;1263;47.70162666666667;-4.79887;16.0;4;297.3999938964844;301;0;0;0;-1;1095814.916931152;83.9189
1;1;0;2263;-1;0;-1;-1;1733;47.702088333333336;-4.800005;16.600000381469727;4;300.3999938964844;302;0;0;0;-1;1095827.437957763;12.521
1;1;0;-1;2183;6;-1;-1;2182;47.70481;-4.80692;17.100000381469727;4;298.6000061035156;301;0;0;0;-1;1095899.418151855;71.9802
1;1;0;-1;824;6;-1;-1;823;47.705771666666664;-4.809443333333333;17.0;4;298.20001220703125;301;0;0;0;-1;1095923.179077148;23.7609
1;1;0;-1;-1;5;-1;-1;823;47.707993333333334;-4.815123333333333;16.600000381469727;4;301.5;303;0;0;0;-1;1095983.17892456;59.9998
1;1;0;-1;1747;2;-1;-1;1746;47.709003333333335;-4.817585;16.600000381469727;4;302.5;304;0;0;0;-1;1096007.800354003;24.6214
2;1;0;-1;-1;1;-1;-1;135;47.709705;-4.819251666666666;16.5;4;301.0;303;0;0;0;-1;1096024.858825683;17.0585
1;1;0;-1;367;2;-1;-1;366;47.70995166666667;-4.81983;16.600000381469727;4;301.3999938964844;303;0;0;0;-1;1096031.002990722;6.1442
1;1;0;-1;824;4;-1;-1;823;47.710483333333336;-4.821091666666667;16.799999237060547;4;301.5;302;0;0;0;-1;1096043.178741455;12.1758
2;1;0;-1;-1;5;-1;-1;1062;47.71072;-4.821676666666667;16.700000762939453;4;301.1000061035156;303;0;0;0;-1;1096049.563446044;6.3847
2;1;0;-1;1522;4;-1;-1;1521;47.7112;-4.82283;16.5;4;301.3999938964844;303;0;0;0;-1;1096061.797607421;12.2342
2;1;0;2231;-1;0;-1;-1;1969;47.71168;-4.823991666666666;16.899999618530273;4;302.20001220703125;302;0;0;0;-1;1096073.738128661;11.9405
1;1;0;-1;-1;1;-1;-1;366;47.712361666666666;-4.82565;16.5;4;302.1000061035156;303;0;0;0;-1;1096090.997955322;17.2598
2;1;0;-1;588;6;-1;-1;586;47.712588333333336;-4.826158333333334;16.0;4;302.79998779296875;303;0;0;0;-1;1096096.876861572;5.8789
1;1;0;-1;-1;3;-1;-1;823;47.71283;-4.8267516666666666;16.100000381469727;4;302.0;303;0;0;0;-1;1096103.179168701;6.3023
1;1;0;2288;-1;0;-1;-1;1263;47.713316666666664;-4.827898333333334;16.299999237060547;4;301.29998779296875;302;0;0;0;-1;1096114.918151855;11.739
2;1;0;-1;-1;3;-1;-1;1950;47.71407333333333;-4.829726666666667;16.899999618530273;4;301.3999938964844;303;0;0;0;-1;1096133.243713378;18.3256
1;1;0;-1;2183;2;-1;-1;2182;47.714308333333335;-4.83027;16.700000762939453;4;301.70001220703125;303;0;0;0;-1;1096139.41744995;6.1737
2;1;0;-1;-1;3;-1;-1;1062;47.71559666666667;-4.8332516666666665;16.799999237060547;4;305.0;306;0;0;0;-1;1096169.56375122;30.1463
1;1;0;-1;-1;5;-1;-1;1300;47.715853333333335;-4.833788333333334;16.700000762939453;4;303.70001220703125;305;0;0;0;-1;1096175.916870116;6.3531
1;1;0;-1;399;4;-1;-1;397;47.719971666666666;-4.842928333333333;16.600000381469727;4;304.20001220703125;306;0;0;0;-1;1096271.83807373;95.9212
2;1;0;-1;-1;3;-1;-1;586;47.720185;-4.843418333333333;16.600000381469727;4;304.0;306;0;0;0;-1;1096276.877441406;5.0394
1;1;0;2242;-1;0;-1;-1;823;47.72044666666667;-4.84397;16.799999237060547;4;303.70001220703125;306;0;0;0;-1;1096283.177215575;6.2998
2;1;0;2237;-1;0;-1;-1;1521;47.72125166666667;-4.845776666666667;16.5;4;303.29998779296875;304;0;0;0;-1;1096301.803222656;18.626
2;1;0;2255;-1;0;-1;-1;1950;47.72172166666667;-4.846818333333333;16.5;4;304.29998779296875;306;0;0;0;-1;1096313.23977661;11.4366
1;1;0;-1;2202;4;-1;-1;2201;47.72206666666667;-4.84757;16.799999237060547;4;303.0;306;0;0;0;-1;1096319.916931152;6.6772
2;5;-1;-1;-1;-1;-1;-1;289;-1;-1;-1;0;-1;-1;-1;-1;-1;10;1096328.938079833;9.0211
1;3;0;-1;-1;-1;5198;1;397;47.72254;-4.8485933333333335;16.299999237060547;4;304.1000061035156;306;0;0;0;-1;1096331.837158203;2.8991
1;1;0;-1;-1;3;-1;-1;814;47.723025;-4.8496733333333335;17.100000381469727;4;302.8999938964844;306;0;0;0;-1;1096342.956970214;11.1198
2;1;0;-1;1509;4;-1;-1;1508;47.723803333333336;-4.8514333333333335;16.200000762939453;4;303.3999938964844;306;0;0;0;-1;1096361.43850708;18.4815
1;1;0;-1;399;2;-1;-1;397;47.72510333333334;-4.8542716666666665;16.5;4;304.0;308;0;0;0;-1;1096391.840301513;30.4018
2;1;0;-1;-1;1;-1;-1;586;47.725321666666666;-4.85471;16.100000381469727;4;305.6000061035156;307;0;0;0;-1;1096396.877471923;5.0372
