channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;-1;-1;1;-1;-1;2029;47.746091666666665;-4.542808333333333;8.199999809265137;2;304.79998779296875;304;0;0;0;-1;83640.859252929;0.0
2;1;0;-1;546;2;-1;-1;546;47.772211666666664;-4.595888333333333;7.5;2;304.29998779296875;302;0;0;0;-1;84861.298980712;1220.4397
1;1;0;2248;-1;0;-1;-1;1642;47.772785;-4.597153333333333;7.699999809265137;2;303.0;301;0;0;0;-1;84890.504119872;29.2051
2;1;0;-1;2066;2;-1;-1;2066;47.773;-4.597648333333333;7.699999809265137;2;303.3999938964844;302;0;0;0;-1;84901.844146728;11.34
1;1;0;-1;-1;7;-1;-1;1639;47.77401666666667;-4.599841666666666;7.699999809265137;2;304.3999938964844;303;0;0;0;-1;84950.438385009;48.5942
1;1;0;-1;-1;5;-1;-1;208;47.77447;-4.600806666666666;7.699999809265137;2;304.3999938964844;303;0;0;0;-1;84972.277221679;21.8388
2;1;0;2269;-1;0;-1;-1;546;47.77465333333333;-4.601208333333333;7.800000190734863;2;304.20001220703125;302;0;0;0;-1;84981.299316406;9.0221
1;1;0;-1;-1;1;-1;-1;908;47.774835;-4.601613333333334;7.900000095367432;2;304.0;302;0;0;0;-1;84990.957000732;9.6577
1;1;0;-1;1639;6;-1;-1;1639;47.775245;-4.602526666666667;7.900000095367432;2;303.70001220703125;302;0;0;0;-1;85010.438354492;19.4814
2;1;0;-1;-1;3;-1;-1;565;47.775891666666666;-4.60394;7.900000095367432;2;304.6000061035156;301;0;0;0;-1;85041.797485351;31.3591
1;1;0;2277;-1;0;-1;-1;909;47.77608;-4.604345;7.800000190734863;2;304.20001220703125;300;0;0;0;-1;85050.963134765;9.1656
1;1;0;-1;-1;3;-1;-1;208;47.776875;-4.606205;7.699999809265137;2;302.1000061035156;301;0;0;0;-1;85092.276611327;41.3135
2;1;0;-1;565;2;-1;-1;565;47.77706166666667;-4.606665;7.699999809265137;2;302.0;302;0;0;0;-1;85101.797790527;9.5212
1;1;0;-1;1639;4;-1;-1;1639;47.777625;-4.607913333333333;7.800000190734863;2;303.79998779296875;305;0;0;0;-1;85130.437805175;28.64
1;1;0;-1;208;2;-1;-1;208;47.7781;-4.608866666666667;7.800000190734863;2;305.8999938964844;303;0;0;0;-1;85152.27670288;21.8389
1;1;0;-1;935;6;-1;-1;936;47.778495;-4.609705;7.699999809265137;2;304.70001220703125;304;0;0;0;-1;85171.68081665;19.4041
2;1;0;-1;2079;2;-1;-1;2079;47.779181666666666;-4.611055;7.800000190734863;2;306.8999938964844;303;0;0;0;-1;85202.178558349;30.4977
1;1;0;-1;-1;1;-1;-1;208;47.779401666666665;-4.611503333333333;8.0;2;306.1000061035156;303;0;0;0;-1;85212.276489257;10.0979
1;1;0;-1;1639;2;-1;-1;1639;47.78020333333333;-4.61314;7.599999904632568;2;306.0;303;0;0;0;-1;85250.437896728;38.1614
1;3;0;-1;-1;-1;1518;1;936;47.78106;-4.614826666666667;7.599999904632568;2;307.0;303;0;0;0;-1;85291.684722899;41.2468
2;1;0;2236;-1;0;-1;-1;2079;47.78167666666667;-4.616108333333333;7.300000190734863;2;305.6000061035156;303;0;0;0;-1;85322.178314209;30.4936
1;1;0;2286;-1;0;-1;-1;1639;47.782606666666666;-4.618046666666666;7.199999809265137;2;305.1000061035156;302;0;0;0;-1;85370.440032958;48.2617
1;1;0;-1;935;2;-1;-1;935;47.78341833333333;-4.619795;7.5;2;304.20001220703125;303;0;0;0;-1;85411.659027099;41.219
1;1;0;-1;-1;3;-1;-1;1675;47.78381;-4.6206716666666665;7.599999904632568;2;305.1000061035156;303;0;0;0;-1;85431.397216797;19.7382
2;1;0;-1;-1;5;-1;-1;2065;47.78402833333333;-4.621146666666666;7.599999904632568;2;304.0;304;0;0;0;-1;85441.800354003;10.4031
1;1;0;-1;-1;1;-1;-1;169;47.784213333333334;-4.621531666666667;7.599999904632568;2;304.3999938964844;305;0;0;0;-1;85451.237609862;9.4373
1;1;0;-1;1675;2;-1;-1;1675;47.78505333333333;-4.623238333333333;7.599999904632568;2;305.3999938964844;306;0;0;0;-1;85491.398406982;40.1608
1;1;0;2245;-1;0;-1;-1;936;47.78592166666667;-4.624908333333333;7.699999809265137;2;306.29998779296875;304;0;0;0;-1;85531.684173583;40.2858
1;1;0;-1;-1;1;-1;-1;1675;47.78634666666667;-4.625768333333333;7.699999809265137;2;305.3999938964844;303;0;0;0;-1;85551.397369384;19.7132
1;1;0;-1;-1;7;-1;-1;169;47.78676166666666;-4.626616666666667;7.599999904632568;2;305.20001220703125;304;0;0;0;-1;85571.238037108;19.8407
1;1;0;-1;-1;7;-1;-1;930;47.78718666666666;-4.627421666666667;7.5;2;308.20001220703125;305;0;0;0;-1;85591.537231445;20.2992
1;1;0;2227;-1;0;-1;-1;1675;47.78761166666666;-4.628225;7.400000095367432;2;308.1000061035156;307;0;0;0;-1;85611.398406982;19.8612
1;1;0;-1;169;6;-1;-1;169;47.78804;-4.629015;7.400000095367432;2;309.1000061035156;305;0;0;0;-1;85631.239410399;19.841
1;1;0;-1;1652;6;-1;-1;1653;47.78888666666667;-4.630668333333333;7.5;2;306.5;301;0;0;0;-1;85670.804077148;39.5647
2;3;0;-1;-1;-1;377;1;2065;47.789116666666665;-4.631128333333334;7.5;2;306.20001220703125;301;0;0;0;-1;85681.800445556;10.9964
2;1;0;-1;534;2;-1;-1;534;47.7895;-4.63196;7.599999904632568;2;304.79998779296875;302;0;0;0;-1;85700.977630615;19.1772
1;1;0;-1;169;4;-1;-1;169;47.790505;-4.634101666666667;7.599999904632568;2;305.79998779296875;302;0;0;0;-1;85751.239624022;50.262
2;1;0;-1;-1;1;-1;-1;534;47.790706666666665;-4.634518333333333;7.599999904632568;2;305.70001220703125;303;0;0;0;-1;85760.961120605;9.7215
1;1;0;-1;930;4;-1;-1;930;47.79091;-4.63495;7.599999904632568;2;305.3999938964844;302;0;0;0;-1;85771.537200928;10.5761
1;1;0;-1;1652;4;-1;-1;1652;47.79132;-4.6358266666666665;7.699999809265137;2;305.79998779296875;303;0;0;0;-1;85790.777893065;19.2407
1;1;0;-1;-1;3;-1;-1;169;47.79174;-4.636708333333333;7.800000190734863;2;306.0;302;0;0;0;-1;85811.239440917;20.4615
2;1;0;2268;-1;0;-1;-1;534;47.791945;-4.637151666666667;7.800000190734863;2;305.29998779296875;302;0;0;0;-1;85820.95993042;9.7205
1;1;0;-1;-1;3;-1;-1;930;47.79214666666667;-4.637605;7.800000190734863;2;304.5;304;0;0;0;-1;85831.538330078;10.5784
1;1;0;-1;-1;3;-1;-1;1652;47.792543333333334;-4.638443333333333;7.5;2;305.3999938964844;303;0;0;0;-1;85850.778167724;19.2398
2;1;0;-1;2067;4;-1;-1;2067;47.792755;-4.638888333333333;7.400000095367432;2;305.3999938964844;302;0;0;0;-1;85861.841278075;11.0631
1;1;0;-1;169;2;-1;-1;169;47.792926666666666;-4.639255;7.400000095367432;2;305.0;302;0;0;0;-1;85871.24041748;9.3991
2;1;0;-1;-1;5;-1;-1;552;47.79312;-4.6396733333333335;7.400000095367432;2;305.0;303;0;0;0;-1;85881.441467284;10.201
1;1;0;-1;930;2;-1;-1;930;47.793321666666664;-4.640095;7.5;2;305.29998779296875;302;0;0;0;-1;85891.538269043;10.0968
1;1;0;-1;1652;2;-1;-1;1652;47.793708333333335;-4.640943333333333;7.5;2;304.20001220703125;303;0;0;0;-1;85910.777404784;19.2391
2;1;0;-1;-1;3;-1;-1;2067;47.793925;-4.641405;7.5;2;304.8999938964844;303;0;0;0;-1;85921.84121704;11.0638
1;1;0;-1;-1;1;-1;-1;169;47.79411;-4.6417866666666665;7.599999904632568;2;305.1000061035156;303;0;0;0;-1;85931.240203857;9.399
1;1;0;-1;-1;1;-1;-1;930;47.794531666666664;-4.64264;7.599999904632568;2;306.29998779296875;304;0;0;0;-1;85951.520507811;20.2803
